province,forecast_horizon,lookback,accuracy,precision,recall,f1,roc_auc
An_Giang,1,15,0.6335877862595419,0.84,0.3230769230769231,0.4666666666666667,0.6906759906759906
An_Giang,1,30,0.5801526717557252,0.6388888888888888,0.35384615384615387,0.45544554455445546,0.6324009324009325
An_Giang,1,7,0.6335877862595419,0.9047619047619048,0.2923076923076923,0.4418604651162791,0.7006993006993009
An_Giang,1,3,0.6259541984732825,0.8636363636363636,0.2923076923076923,0.4367816091954023,0.6892773892773894
An_Giang,1,5,0.6259541984732825,0.9,0.27692307692307694,0.4235294117647059,0.6993006993006994
An_Giang,1,10,0.6030534351145038,0.782608695652174,0.27692307692307694,0.4090909090909091,0.6934731934731935
Bac_Ninh,1,10,0.6412213740458015,0.8266666666666667,0.6458333333333334,0.7251461988304093,0.6952380952380952
Bac_Ninh,1,15,0.6412213740458015,0.8356164383561644,0.6354166666666666,0.7218934911242604,0.693452380952381
Bac_Ninh,1,30,0.6335877862595419,0.8333333333333334,0.625,0.7142857142857143,0.7041666666666667
Bac_Ninh,1,5,0.6183206106870229,0.8194444444444444,0.6145833333333334,0.7023809523809523,0.6898809523809524
Bac_Ninh,1,7,0.6183206106870229,0.8194444444444444,0.6145833333333334,0.7023809523809523,0.6895833333333333
Bac_Ninh,1,3,0.6183206106870229,0.8285714285714286,0.6041666666666666,0.6987951807228916,0.700297619047619
Ca_Mau,1,30,0.46564885496183206,0.8823529411764706,0.3125,0.46153846153846156,0.5294642857142856
Ca_Mau,1,5,0.42748091603053434,1.0,0.21875,0.358974358974359,0.5351190476190476
Ca_Mau,1,7,0.4198473282442748,1.0,0.20833333333333334,0.3448275862068966,0.5300595238095238
Ca_Mau,1,10,0.4198473282442748,1.0,0.20833333333333334,0.3448275862068966,0.5241071428571429
Ca_Mau,1,3,0.4122137404580153,1.0,0.19791666666666666,0.33043478260869563,0.5202380952380953
Ca_Mau,1,15,0.3893129770992366,0.8636363636363636,0.19791666666666666,0.3220338983050847,0.5282738095238095
Can_Tho,1,30,0.4961832061068702,0.7391304347826086,0.22077922077922077,0.34,0.5007215007215007
Can_Tho,1,3,0.5114503816793893,0.8823529411764706,0.19480519480519481,0.3191489361702128,0.4963924963924964
Can_Tho,1,5,0.5114503816793893,0.8823529411764706,0.19480519480519481,0.3191489361702128,0.5197210197210197
Can_Tho,1,15,0.48091603053435117,0.7142857142857143,0.19480519480519481,0.30612244897959184,0.49182299182299183
Can_Tho,1,7,0.5038167938931297,0.875,0.18181818181818182,0.3010752688172043,0.5091390091390091
Can_Tho,1,10,0.48854961832061067,0.7777777777777778,0.18181818181818182,0.29473684210526313,0.48340548340548345
Cao_Bang,1,3,0.6259541984732825,0.7910447761194029,0.6022727272727273,0.6838709677419355,0.669661733615222
Cao_Bang,1,5,0.6183206106870229,0.7794117647058824,0.6022727272727273,0.6794871794871795,0.6720401691331924
Cao_Bang,1,7,0.5801526717557252,0.7619047619047619,0.5454545454545454,0.6357615894039735,0.6405919661733614
Cao_Bang,1,10,0.5648854961832062,0.746031746031746,0.5340909090909091,0.6225165562913907,0.6186575052854123
Cao_Bang,1,15,0.549618320610687,0.7230769230769231,0.5340909090909091,0.6143790849673203,0.6313424947145878
Cao_Bang,1,30,0.5419847328244275,0.7258064516129032,0.5113636363636364,0.6,0.6424418604651163
Da_Nang,1,5,0.648854961832061,0.76,0.5277777777777778,0.6229508196721312,0.7412900188323917
Da_Nang,1,3,0.6335877862595419,0.7608695652173914,0.4861111111111111,0.5932203389830508,0.7415254237288136
Da_Nang,1,7,0.6030534351145038,0.717391304347826,0.4583333333333333,0.559322033898305,0.7443502824858756
Da_Nang,1,10,0.6259541984732825,0.7948717948717948,0.4305555555555556,0.5585585585585585,0.7443502824858758
Da_Nang,1,30,0.5801526717557252,0.8148148148148148,0.3055555555555556,0.4444444444444444,0.6932674199623352
Da_Nang,1,15,0.5725190839694656,0.7857142857142857,0.3055555555555556,0.44,0.7398775894538606
Dak_Lak,1,5,0.6259541984732825,0.6875,0.2,0.30985915492957744,0.6564593301435406
Dak_Lak,1,10,0.6259541984732825,0.7142857142857143,0.18181818181818182,0.2898550724637681,0.6866028708133971
Dak_Lak,1,7,0.6183206106870229,0.6666666666666666,0.18181818181818182,0.2857142857142857,0.6765550239234449
Dak_Lak,1,3,0.6106870229007634,0.625,0.18181818181818182,0.28169014084507044,0.6406698564593302
