province,forecast_horizon,lookback,accuracy,precision,recall,f1,roc_auc
An_Giang,7,10,0.584,0.5714285714285714,0.75,0.6486486486486487,0.6331967213114754
An_Giang,7,15,0.6,0.5897435897435898,0.71875,0.647887323943662,0.6539446721311475
An_Giang,7,7,0.584,0.5833333333333334,0.65625,0.6176470588235294,0.6582991803278689
An_Giang,7,3,0.568,0.5657894736842105,0.671875,0.6142857142857143,0.6144979508196722
An_Giang,7,5,0.576,0.5797101449275363,0.625,0.6015037593984962,0.640625
An_Giang,7,30,0.512,0.5168539325842697,0.71875,0.6013071895424836,0.5604508196721311
Bac_Ninh,7,7,0.728,0.7636363636363637,0.9130434782608695,0.8316831683168316,0.5810276679841897
Bac_Ninh,7,10,0.68,0.7363636363636363,0.8804347826086957,0.801980198019802,0.5589591567852438
Bac_Ninh,7,5,0.68,0.75,0.8478260869565217,0.7959183673469388,0.5368906455862977
Bac_Ninh,7,15,0.672,0.7383177570093458,0.8586956521739131,0.7939698492462312,0.5187747035573123
Bac_Ninh,7,30,0.648,0.7181818181818181,0.8586956521739131,0.7821782178217822,0.49440052700922266
Bac_Ninh,7,3,0.648,0.7307692307692307,0.8260869565217391,0.7755102040816326,0.5372200263504611
Ca_Mau,7,30,0.704,0.7410714285714286,0.9120879120879121,0.8177339901477833,0.601163542340013
Ca_Mau,7,7,0.688,0.7452830188679245,0.8681318681318682,0.8020304568527918,0.6279896574014221
Ca_Mau,7,3,0.68,0.7339449541284404,0.8791208791208791,0.8,0.49353587588881703
Ca_Mau,7,5,0.664,0.7289719626168224,0.8571428571428571,0.7878787878787878,0.574983839689722
Ca_Mau,7,15,0.664,0.7289719626168224,0.8571428571428571,0.7878787878787878,0.5701357466063348
Ca_Mau,7,10,0.648,0.7281553398058253,0.8241758241758241,0.7731958762886598,0.5649644473173885
Can_Tho,7,30,0.544,0.5894736842105263,0.7567567567567568,0.6627218934911243,0.5113937466878644
Can_Tho,7,10,0.536,0.5888888888888889,0.7162162162162162,0.6463414634146342,0.530736618971913
Can_Tho,7,7,0.544,0.6,0.6891891891891891,0.6415094339622641,0.48516163222045583
Can_Tho,7,15,0.504,0.5666666666666667,0.6891891891891891,0.6219512195121951,0.5408055113937468
Can_Tho,7,3,0.456,0.5405405405405406,0.5405405405405406,0.5405405405405406,0.4825119236883943
Can_Tho,7,5,0.448,0.5333333333333333,0.5405405405405406,0.5369127516778524,0.44409114997350296
Cao_Bang,7,30,0.624,0.6636363636363637,0.8795180722891566,0.7564766839378239,0.536144578313253
Cao_Bang,7,7,0.584,0.6504854368932039,0.8072289156626506,0.7204301075268817,0.46242111302352273
Cao_Bang,7,15,0.6,0.6736842105263158,0.7710843373493976,0.7191011235955056,0.5530694205393001
Cao_Bang,7,3,0.576,0.6530612244897959,0.7710843373493976,0.7071823204419889,0.41967871485943775
Cao_Bang,7,10,0.568,0.6559139784946236,0.7349397590361446,0.6931818181818182,0.4377510040160642
Cao_Bang,7,5,0.536,0.6190476190476191,0.7831325301204819,0.6914893617021277,0.3729202524383247
Da_Nang,7,3,0.552,0.5409836065573771,1.0,0.7021276595744681,0.49794555726759115
Da_Nang,7,5,0.536,0.5338983050847458,0.9545454545454546,0.6847826086956522,0.3857216230097586
Da_Nang,7,10,0.528,0.5294117647058824,0.9545454545454546,0.6810810810810811,0.4771443246019518
Da_Nang,7,15,0.536,0.5357142857142857,0.9090909090909091,0.6741573033707865,0.5529019003595275
Da_Nang,7,30,0.528,0.5309734513274337,0.9090909090909091,0.6703910614525139,0.5269645608628659
Da_Nang,7,7,0.48,0.5043478260869565,0.8787878787878788,0.6408839779005525,0.3993323061119671
Dak_Lak,7,10,0.656,0.5714285714285714,0.6274509803921569,0.5981308411214953,0.6865394806571276
Dak_Lak,7,15,0.576,0.4857142857142857,0.6666666666666666,0.5619834710743802,0.6367249602543721
Dak_Lak,7,30,0.536,0.4507042253521127,0.6274509803921569,0.5245901639344263,0.5739268680445151
Dak_Lak,7,5,0.56,0.46875,0.5882352941176471,0.5217391304347826,0.6603073661897191
Dak_Lak,7,7,0.56,0.46875,0.5882352941176471,0.5217391304347826,0.6327503974562797
Dak_Lak,7,3,0.56,0.46774193548387094,0.5686274509803921,0.5132743362831859,0.6391096979332272
Dien_Bien,7,15,0.68,0.7674418604651163,0.5238095238095238,0.6226415094339622,0.7048131080389145
Dien_Bien,7,5,0.592,0.603448275862069,0.5555555555555556,0.5785123966942148,0.5924219150025601
Dien_Bien,7,10,0.6,0.6181818181818182,0.5396825396825397,0.576271186440678,0.6559139784946236
Dien_Bien,7,30,0.608,0.6458333333333334,0.49206349206349204,0.5585585585585585,0.695084485407066
Dien_Bien,7,7,0.568,0.5789473684210527,0.5238095238095238,0.55,0.605478750640041
Dien_Bien,7,3,0.528,0.5357142857142857,0.47619047619047616,0.5042016806722689,0.5668202764976958
Dong_Nai,7,10,0.688,0.6388888888888888,0.7796610169491526,0.7022900763358778,0.7211093990755008
Dong_Nai,7,7,0.664,0.6197183098591549,0.7457627118644068,0.676923076923077,0.7360041088854649
Dong_Nai,7,5,0.664,0.6231884057971014,0.7288135593220338,0.671875,0.7059578839239856
Dong_Nai,7,15,0.648,0.6153846153846154,0.6779661016949152,0.6451612903225806,0.6861838726245506
Dong_Nai,7,30,0.624,0.5833333333333334,0.711864406779661,0.6412213740458015,0.6620441705187468
Dong_Nai,7,3,0.632,0.5942028985507246,0.6949152542372882,0.640625,0.6913199794555727
Dong_Thap,7,5,0.608,0.6885245901639344,0.5833333333333334,0.631578947368421,0.5909329140461216
Dong_Thap,7,15,0.544,0.6056338028169014,0.5972222222222222,0.6013986013986014,0.5801886792452831
Dong_Thap,7,7,0.584,0.6724137931034483,0.5416666666666666,0.6,0.6074423480083857
Dong_Thap,7,10,0.552,0.6176470588235294,0.5833333333333334,0.6,0.5655136268343817
Dong_Thap,7,3,0.536,0.6060606060606061,0.5555555555555556,0.5797101449275363,0.559224318658281
Dong_Thap,7,30,0.464,0.5301204819277109,0.6111111111111112,0.567741935483871,0.47038784067085954
Gia_Lai,7,10,0.744,0.6744186046511628,0.6170212765957447,0.6444444444444445,0.800872885979269
Gia_Lai,7,15,0.736,0.675,0.574468085106383,0.6206896551724138,0.79050736497545
Gia_Lai,7,7,0.744,0.7142857142857143,0.5319148936170213,0.6097560975609756,0.7730496453900709
Gia_Lai,7,30,0.736,0.7058823529411765,0.5106382978723404,0.5925925925925926,0.7872340425531915
Gia_Lai,7,5,0.728,0.6857142857142857,0.5106382978723404,0.5853658536585366,0.770049099836334
Gia_Lai,7,3,0.712,0.6774193548387096,0.44680851063829785,0.5384615384615384,0.6933987997817784
Ha_Noi,7,3,0.688,0.7523809523809524,0.8586956521739131,0.8020304568527918,0.5474308300395258
Ha_Noi,7,30,0.672,0.7217391304347827,0.9021739130434783,0.8019323671497585,0.4776021080368906
Ha_Noi,7,15,0.664,0.7232142857142857,0.8804347826086957,0.7941176470588235,0.4993412384716733
Ha_Noi,7,10,0.672,0.7383177570093458,0.8586956521739131,0.7939698492462312,0.5316205533596838
Ha_Noi,7,5,0.672,0.7428571428571429,0.8478260869565217,0.7918781725888325,0.43280632411067194
Ha_Noi,7,7,0.664,0.7314814814814815,0.8586956521739131,0.79,0.5135046113306982
Ha_Tinh,7,15,0.504,0.509090909090909,0.875,0.6436781609195402,0.48796106557377045
Ha_Tinh,7,3,0.504,0.5094339622641509,0.84375,0.6352941176470588,0.47464139344262296
Ha_Tinh,7,30,0.488,0.5,0.8125,0.6190476190476191,0.49436475409836067
Ha_Tinh,7,7,0.472,0.49074074074074076,0.828125,0.6162790697674418,0.382172131147541
Ha_Tinh,7,5,0.488,0.5,0.796875,0.6144578313253012,0.4661885245901639
Ha_Tinh,7,10,0.48,0.49504950495049505,0.78125,0.6060606060606061,0.4254610655737705
Hai_Phong,7,15,0.664,0.6818181818181818,0.9146341463414634,0.78125,0.47220646625070906
Hai_Phong,7,10,0.632,0.6698113207547169,0.8658536585365854,0.7553191489361702,0.5116279069767442
Hai_Phong,7,7,0.616,0.660377358490566,0.8536585365853658,0.7446808510638298,0.473908111174135
Hai_Phong,7,3,0.6,0.6632653061224489,0.7926829268292683,0.7222222222222222,0.47901304594441296
Hai_Phong,7,5,0.56,0.6363636363636364,0.7682926829268293,0.6961325966850829,0.4968803176403857
Hai_Phong,7,30,0.536,0.6111111111111112,0.8048780487804879,0.6947368421052632,0.4259784458309699
Ho_Chi_Minh,7,10,0.664,0.6623376623376623,0.7611940298507462,0.7083333333333334,0.7215645908389089
Ho_Chi_Minh,7,3,0.616,0.6172839506172839,0.746268656716418,0.6756756756756757,0.6510550694801853
Ho_Chi_Minh,7,7,0.608,0.6071428571428571,0.7611940298507462,0.6754966887417219,0.6515697375193
Ho_Chi_Minh,7,15,0.6,0.6075949367088608,0.7164179104477612,0.6575342465753424,0.6433350488934637
Ho_Chi_Minh,7,5,0.568,0.5783132530120482,0.7164179104477612,0.64,0.5954709212557899
Ho_Chi_Minh,7,30,0.536,0.5569620253164557,0.6567164179104478,0.6027397260273972,0.5774575398867731
Hue,7,3,0.584,0.5377358490566038,0.95,0.6867469879518072,0.5994871794871794
Hue,7,5,0.512,0.49514563106796117,0.85,0.6257668711656442,0.5561538461538461
Hue,7,7,0.488,0.4807692307692308,0.8333333333333334,0.6097560975609756,0.48410256410256414
Hue,7,15,0.464,0.46601941747572817,0.8,0.588957055214724,0.5476923076923077
Hue,7,10,0.432,0.44954128440366975,0.8166666666666667,0.5798816568047337,0.5007692307692307
Hue,7,30,0.408,0.43137254901960786,0.7333333333333333,0.5432098765432098,0.44410256410256405
Hung_Yen,7,3,0.688,0.7280701754385965,0.9120879120879121,0.8097560975609757,0.440530058177117
Hung_Yen,7,10,0.688,0.7452830188679245,0.8681318681318682,0.8020304568527918,0.5875888817065288
Hung_Yen,7,30,0.672,0.7192982456140351,0.9010989010989011,0.8,0.40982546864899805
Hung_Yen,7,5,0.664,0.7247706422018348,0.8681318681318682,0.79,0.44246929541047186
Hung_Yen,7,15,0.664,0.7247706422018348,0.8681318681318682,0.79,0.5168067226890756
Hung_Yen,7,7,0.672,0.7403846153846154,0.8461538461538461,0.7897435897435897,0.4945054945054945
Khanh_Hoa,7,3,0.488,0.47706422018348627,0.8813559322033898,0.6190476190476191,0.49691833590138673
Khanh_Hoa,7,10,0.504,0.4854368932038835,0.847457627118644,0.6172839506172839,0.4774011299435028
Khanh_Hoa,7,15,0.48,0.47058823529411764,0.8135593220338984,0.5962732919254659,0.5079609655880842
Khanh_Hoa,7,30,0.504,0.48314606741573035,0.7288135593220338,0.581081081081081,0.5770416024653313
Khanh_Hoa,7,5,0.456,0.45544554455445546,0.7796610169491526,0.575,0.3936825885978429
Khanh_Hoa,7,7,0.44,0.4421052631578947,0.711864406779661,0.5454545454545454,0.40010272213662046
Lai_Chau,7,5,0.64,0.7142857142857143,0.7738095238095238,0.7428571428571429,0.6045296167247387
Lai_Chau,7,15,0.648,0.7380952380952381,0.7380952380952381,0.7380952380952381,0.6199186991869918
Lai_Chau,7,10,0.608,0.7108433734939759,0.7023809523809523,0.7065868263473054,0.6434378629500581
Lai_Chau,7,7,0.6,0.7073170731707317,0.6904761904761905,0.6987951807228916,0.6297909407665506
Lai_Chau,7,30,0.592,0.6987951807228916,0.6904761904761905,0.6946107784431138,0.5778164924506388
Lai_Chau,7,3,0.56,0.6705882352941176,0.6785714285714286,0.6745562130177515,0.575493612078978
Lam_Dong,7,7,0.608,0.6301369863013698,0.6764705882352942,0.6524822695035462,0.6385448916408669
Lam_Dong,7,15,0.592,0.6103896103896104,0.6911764705882353,0.6482758620689655,0.6679566563467493
Lam_Dong,7,10,0.608,0.6417910447761194,0.6323529411764706,0.6370370370370371,0.690402476780186
Lam_Dong,7,5,0.592,0.6197183098591549,0.6470588235294118,0.6330935251798561,0.62796697626419
Lam_Dong,7,3,0.6,0.640625,0.6029411764705882,0.6212121212121212,0.6031991744066048
Lam_Dong,7,30,0.552,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.6179050567595459
Lang_Son,7,7,0.56,0.6132075471698113,0.8227848101265823,0.7027027027027027,0.4212988442487617
Lang_Son,7,30,0.544,0.6018518518518519,0.8227848101265823,0.6951871657754011,0.36653824986241057
Lang_Son,7,3,0.552,0.6116504854368932,0.7974683544303798,0.6923076923076923,0.402861860209136
Lang_Son,7,15,0.528,0.5892857142857143,0.8354430379746836,0.6910994764397905,0.3434232250963126
Lang_Son,7,5,0.536,0.6039603960396039,0.7721518987341772,0.6777777777777778,0.4034122179416621
Lang_Son,7,10,0.52,0.594059405940594,0.759493670886076,0.6666666666666666,0.47220693450742984
Lao_Cai,7,30,0.696,0.7107438016528925,0.9662921348314607,0.819047619047619,0.48314606741573035
Lao_Cai,7,5,0.696,0.717948717948718,0.9438202247191011,0.8155339805825242,0.44257178526841445
Lao_Cai,7,15,0.68,0.7024793388429752,0.9550561797752809,0.8095238095238095,0.5112359550561798
Lao_Cai,7,7,0.68,0.7094017094017094,0.9325842696629213,0.8058252427184466,0.48002496878901374
Lao_Cai,7,10,0.672,0.7033898305084746,0.9325842696629213,0.8019323671497585,0.5049937578027466
Lao_Cai,7,3,0.648,0.6923076923076923,0.9101123595505618,0.7864077669902912,0.4307116104868914
Nghe_An,7,15,0.544,0.5405405405405406,0.9090909090909091,0.6779661016949152,0.4881869542886492
Nghe_An,7,10,0.536,0.5363636363636364,0.8939393939393939,0.6704545454545454,0.5195172059578839
Nghe_An,7,3,0.528,0.5321100917431193,0.8787878787878788,0.6628571428571428,0.49922958397534667
Nghe_An,7,7,0.512,0.5225225225225225,0.8787878787878788,0.655367231638418,0.5061633281972264
Nghe_An,7,5,0.528,0.5339805825242718,0.8333333333333334,0.650887573964497,0.48022598870056504
Nghe_An,7,30,0.488,0.509090909090909,0.8484848484848485,0.6363636363636364,0.433487416538264
Ninh_Binh,7,7,0.688,0.7168141592920354,0.9204545454545454,0.8059701492537313,0.4474815724815725
Ninh_Binh,7,5,0.656,0.6991150442477876,0.8977272727272727,0.7860696517412935,0.4895577395577395
Ninh_Binh,7,30,0.648,0.6929824561403509,0.8977272727272727,0.7821782178217822,0.3992628992628992
Ninh_Binh,7,15,0.632,0.6944444444444444,0.8522727272727273,0.7653061224489796,0.4791154791154791
Ninh_Binh,7,10,0.624,0.6880733944954128,0.8522727272727273,0.7614213197969543,0.4560810810810811
Ninh_Binh,7,3,0.616,0.6886792452830188,0.8295454545454546,0.7525773195876289,0.49385749385749383
Phu_Tho,7,30,0.592,0.6052631578947368,0.92,0.7301587301587301,0.4792
Phu_Tho,7,3,0.544,0.6,0.72,0.6545454545454545,0.4768
Phu_Tho,7,7,0.576,0.6410256410256411,0.6666666666666666,0.6535947712418301,0.5648000000000001
Phu_Tho,7,10,0.56,0.625,0.6666666666666666,0.6451612903225806,0.5626666666666666
Phu_Tho,7,5,0.528,0.5975609756097561,0.6533333333333333,0.6242038216560509,0.5346666666666666
Phu_Tho,7,15,0.528,0.6025641025641025,0.6266666666666667,0.6143790849673203,0.5250666666666667
Quang_Ngai,7,3,0.544,0.5263157894736842,0.9523809523809523,0.6779661016949152,0.5560675883256528
Quang_Ngai,7,10,0.576,0.5555555555555556,0.7936507936507936,0.6535947712418301,0.5158730158730158
Quang_Ngai,7,15,0.552,0.5384615384615384,0.7777777777777778,0.6363636363636364,0.5248335893497184
Quang_Ngai,7,5,0.496,0.5,0.8412698412698413,0.6272189349112426,0.47209421402969787
Quang_Ngai,7,30,0.496,0.5,0.6190476190476191,0.5531914893617021,0.53020993343574
Quang_Ngai,7,7,0.44,0.46153846153846156,0.6666666666666666,0.5454545454545454,0.4815668202764977
Quang_Ninh,7,30,0.6,0.6306306306306306,0.8860759493670886,0.7368421052631579,0.5679691799669785
Quang_Ninh,7,5,0.568,0.6288659793814433,0.7721518987341772,0.6931818181818182,0.47963676389653276
Quang_Ninh,7,15,0.552,0.6210526315789474,0.7468354430379747,0.6781609195402298,0.48761695101816177
Quang_Ninh,7,10,0.544,0.6170212765957447,0.7341772151898734,0.6705202312138728,0.4653274628508531
Quang_Ninh,7,7,0.52,0.6043956043956044,0.6962025316455697,0.6470588235294118,0.4964226747385801
Quang_Ninh,7,3,0.48,0.5795454545454546,0.6455696202531646,0.6107784431137725,0.42074848651623553
Quang_Tri,7,10,0.568,0.5565217391304348,0.9552238805970149,0.7032967032967034,0.5113226968605249
Quang_Tri,7,3,0.56,0.5517241379310345,0.9552238805970149,0.6994535519125683,0.5324240864642305
Quang_Tri,7,15,0.552,0.5486725663716814,0.9253731343283582,0.6888888888888889,0.5555841482243952
