province,forecast_horizon,lookback,accuracy,precision,recall,f1,roc_auc
Lao_Cai,7,10,0.6,0.6788990825688074,0.8314606741573034,0.7474747474747475,0.41385767790262173
Lao_Cai,7,7,0.592,0.6826923076923077,0.797752808988764,0.7357512953367875,0.39294631710362043
Lao_Cai,7,5,0.568,0.6732673267326733,0.7640449438202247,0.7157894736842105,0.3782771535580524
Lao_Cai,7,3,0.56,0.673469387755102,0.7415730337078652,0.7058823529411765,0.38576779026217234
Nghe_An,7,15,0.536,0.5425531914893617,0.7727272727272727,0.6375,0.48048279404211613
Nghe_An,7,3,0.504,0.5192307692307693,0.8181818181818182,0.6352941176470588,0.47354904982023627
Nghe_An,7,10,0.544,0.550561797752809,0.7424242424242424,0.632258064516129,0.4994863893168978
Nghe_An,7,7,0.48,0.5047619047619047,0.803030303030303,0.6198830409356725,0.41936312275295323
Nghe_An,7,5,0.48,0.5051546391752577,0.7424242424242424,0.6012269938650306,0.4478685156651258
Nghe_An,7,30,0.464,0.494949494949495,0.7424242424242424,0.593939393939394,0.5105290190035952
Ninh_Binh,7,5,0.528,0.704225352112676,0.5681818181818182,0.6289308176100629,0.43151105651105653
Ninh_Binh,7,30,0.472,0.6447368421052632,0.5568181818181818,0.5975609756097561,0.4097051597051597
Ninh_Binh,7,15,0.512,0.7142857142857143,0.5113636363636364,0.5960264900662252,0.47757985257985264
Ninh_Binh,7,10,0.424,0.6290322580645161,0.4431818181818182,0.52,0.39834152334152334
Ninh_Binh,7,3,0.432,0.6545454545454545,0.4090909090909091,0.5034965034965035,0.43734643734643736
Ninh_Binh,7,7,0.408,0.6166666666666667,0.42045454545454547,0.5,0.3918918918918919
Phu_Tho,7,30,0.488,0.5733333333333334,0.5733333333333334,0.5733333333333334,0.4978666666666667
Phu_Tho,7,10,0.496,0.59375,0.5066666666666667,0.5467625899280576,0.45200000000000007
Phu_Tho,7,15,0.496,0.6,0.48,0.5333333333333333,0.48239999999999994
Phu_Tho,7,7,0.456,0.5555555555555556,0.4666666666666667,0.5072463768115942,0.4434666666666667
Phu_Tho,7,5,0.448,0.5483870967741935,0.4533333333333333,0.49635036496350365,0.43360000000000004
Phu_Tho,7,3,0.408,0.509090909090909,0.37333333333333335,0.4307692307692308,0.4112
Quang_Ngai,7,3,0.568,0.5555555555555556,0.7142857142857143,0.625,0.5788530465949822
Quang_Ngai,7,5,0.504,0.5068493150684932,0.5873015873015873,0.5441176470588235,0.5133128520225294
Quang_Ngai,7,30,0.536,0.5396825396825397,0.5396825396825397,0.5396825396825397,0.564516129032258
Quang_Ngai,7,15,0.536,0.5409836065573771,0.5238095238095238,0.532258064516129,0.5611879160266258
Quang_Ngai,7,7,0.488,0.4931506849315068,0.5714285714285714,0.5294117647058824,0.5148489503328213
Quang_Ngai,7,10,0.488,0.49295774647887325,0.5555555555555556,0.5223880597014925,0.5435227854582693
Quang_Ninh,7,30,0.6,0.6705882352941176,0.7215189873417721,0.6951219512195121,0.5875068794716566
Quang_Ninh,7,5,0.488,0.6086956521739131,0.5316455696202531,0.5675675675675675,0.4391854705558613
Quang_Ninh,7,15,0.488,0.6229508196721312,0.4810126582278481,0.5428571428571428,0.500275178866263
Quang_Ninh,7,7,0.44,0.5633802816901409,0.5063291139240507,0.5333333333333333,0.47055586130985144
Quang_Ninh,7,10,0.448,0.5757575757575758,0.4810126582278481,0.5241379310344828,0.4430379746835443
Quang_Ninh,7,3,0.432,0.5625,0.45569620253164556,0.5034965034965035,0.42350027517886624
Quang_Tri,7,15,0.592,0.5740740740740741,0.9253731343283582,0.7085714285714285,0.6309830159547092
Quang_Tri,7,10,0.592,0.5784313725490197,0.8805970149253731,0.6982248520710059,0.5334534225424601
Quang_Tri,7,5,0.552,0.5555555555555556,0.8208955223880597,0.6626506024096386,0.49639732372619655
Quang_Tri,7,3,0.544,0.55,0.8208955223880597,0.6586826347305389,0.528049408131755
Quang_Tri,7,7,0.528,0.5392156862745098,0.8208955223880597,0.650887573964497,0.48044261451363873
Quang_Tri,7,30,0.496,0.5217391304347826,0.7164179104477612,0.6037735849056604,0.4974266598044262
Son_La,7,15,0.552,0.7142857142857143,0.45454545454545453,0.5555555555555556,0.588474025974026
Son_La,7,30,0.544,0.717391304347826,0.42857142857142855,0.5365853658536586,0.6312229437229437
Son_La,7,3,0.504,0.6744186046511628,0.37662337662337664,0.48333333333333334,0.5419372294372294
Son_La,7,7,0.504,0.6744186046511628,0.37662337662337664,0.48333333333333334,0.5432900432900433
Son_La,7,10,0.496,0.6666666666666666,0.36363636363636365,0.47058823529411764,0.5681818181818181
Son_La,7,5,0.472,0.6341463414634146,0.33766233766233766,0.4406779661016949,0.5275974025974026
Tay_Ninh,7,15,0.696,0.7380952380952381,0.5344827586206896,0.62,0.698919197117859
Tay_Ninh,7,10,0.68,0.7045454545454546,0.5344827586206896,0.6078431372549019,0.6976325270200721
Tay_Ninh,7,7,0.672,0.6888888888888889,0.5344827586206896,0.6019417475728155,0.702264539372105
Tay_Ninh,7,5,0.672,0.6976744186046512,0.5172413793103449,0.594059405940594,0.7179619145651056
Tay_Ninh,7,3,0.656,0.6666666666666666,0.5172413793103449,0.5825242718446602,0.7084405558414822
Tay_Ninh,7,30,0.664,0.7222222222222222,0.4482758620689655,0.5531914893617021,0.6659804426145135
Thai_Nguyen,7,10,0.696,0.7572815533980582,0.8571428571428571,0.8041237113402062,0.4951519069166128
Thai_Nguyen,7,30,0.656,0.7222222222222222,0.8571428571428571,0.7839195979899497,0.47058823529411764
Thai_Nguyen,7,5,0.64,0.7254901960784313,0.8131868131868132,0.7668393782383419,0.4476405946994182
Thai_Nguyen,7,7,0.648,0.7473684210526316,0.7802197802197802,0.7634408602150538,0.47058823529411764
Thai_Nguyen,7,15,0.632,0.7227722772277227,0.8021978021978022,0.7604166666666666,0.4460245636716225
Thai_Nguyen,7,3,0.624,0.7291666666666666,0.7692307692307693,0.7486631016042781,0.48545572074983845
Thanh_Hoa,7,10,0.552,0.6419753086419753,0.6582278481012658,0.65,0.543203082003302
Thanh_Hoa,7,5,0.536,0.6296296296296297,0.6455696202531646,0.6375,0.49889928453494775
Thanh_Hoa,7,7,0.552,0.6533333333333333,0.620253164556962,0.6363636363636364,0.5343973582828839
Thanh_Hoa,7,15,0.6,0.7543859649122807,0.5443037974683544,0.6323529411764706,0.5764997248211338
Thanh_Hoa,7,3,0.512,0.6216216216216216,0.5822784810126582,0.6013071895424836,0.4400110071546505
Thanh_Hoa,7,30,0.472,0.589041095890411,0.5443037974683544,0.5657894736842105,0.4859658778205833
Tuyen_Quang,7,30,0.576,0.7125,0.6551724137931034,0.6826347305389222,0.4939503932244404
Tuyen_Quang,7,7,0.504,0.6666666666666666,0.5747126436781609,0.6172839506172839,0.43284936479128855
Tuyen_Quang,7,5,0.48,0.6447368421052632,0.5632183908045977,0.6012269938650306,0.3938294010889292
Tuyen_Quang,7,10,0.488,0.6575342465753424,0.5517241379310345,0.6,0.44343617664851787
Tuyen_Quang,7,15,0.472,0.6567164179104478,0.5057471264367817,0.5714285714285714,0.4361766485178463
Tuyen_Quang,7,3,0.456,0.6338028169014085,0.5172413793103449,0.569620253164557,0.3938294010889292
Vinh_Long,7,7,0.568,0.5961538461538461,0.484375,0.5344827586206896,0.6047643442622952
Vinh_Long,7,3,0.568,0.6,0.46875,0.5263157894736842,0.6006659836065574
Vinh_Long,7,10,0.552,0.5740740740740741,0.484375,0.5254237288135594,0.6157786885245902
Vinh_Long,7,5,0.568,0.6041666666666666,0.453125,0.5178571428571429,0.6088627049180327
Vinh_Long,7,15,0.568,0.6041666666666666,0.453125,0.5178571428571429,0.6132172131147541
Vinh_Long,7,30,0.536,0.5555555555555556,0.46875,0.5084745762711864,0.5391905737704918
