province,forecast_horizon,lookback,accuracy,precision,recall,f1,roc_auc
An_Giang,1,30,0.7099236641221374,0.7755102040816326,0.5846153846153846,0.6666666666666666,0.6974358974358975
An_Giang,1,15,0.6793893129770993,0.7017543859649122,0.6153846153846154,0.6557377049180327,0.7137529137529138
An_Giang,1,10,0.6717557251908397,0.6896551724137931,0.6153846153846154,0.6504065040650406,0.7272727272727273
An_Giang,1,7,0.648854961832061,0.6727272727272727,0.5692307692307692,0.6166666666666667,0.7123543123543122
An_Giang,1,5,0.6335877862595419,0.6545454545454545,0.5538461538461539,0.6,0.6608391608391609
An_Giang,1,3,0.5877862595419847,0.5932203389830508,0.5384615384615384,0.5645161290322581,0.6517482517482519
Bac_Ninh,1,15,0.7099236641221374,0.7843137254901961,0.8333333333333334,0.8080808080808081,0.6752976190476191
Bac_Ninh,1,5,0.7022900763358778,0.7714285714285715,0.84375,0.8059701492537313,0.6943452380952381
Bac_Ninh,1,3,0.7022900763358778,0.7821782178217822,0.8229166666666666,0.8020304568527918,0.6976190476190477
Bac_Ninh,1,7,0.7022900763358778,0.7821782178217822,0.8229166666666666,0.8020304568527918,0.6839285714285714
Bac_Ninh,1,10,0.7022900763358778,0.7821782178217822,0.8229166666666666,0.8020304568527918,0.6925595238095238
Bac_Ninh,1,30,0.6946564885496184,0.7745098039215687,0.8229166666666666,0.797979797979798,0.6333333333333333
Ca_Mau,1,30,0.6030534351145038,0.782051282051282,0.6354166666666666,0.7011494252873564,0.5967261904761905
Ca_Mau,1,15,0.5572519083969466,0.7878787878787878,0.5416666666666666,0.6419753086419753,0.611904761904762
Ca_Mau,1,10,0.5267175572519084,0.7297297297297297,0.5625,0.6352941176470588,0.568154761904762
Ca_Mau,1,7,0.5190839694656488,0.746268656716418,0.5208333333333334,0.6134969325153374,0.5651785714285714
Ca_Mau,1,5,0.4961832061068702,0.7083333333333334,0.53125,0.6071428571428571,0.5416666666666666
Ca_Mau,1,3,0.4961832061068702,0.7205882352941176,0.5104166666666666,0.5975609756097561,0.5732142857142857
Can_Tho,1,15,0.5725190839694656,0.6909090909090909,0.4935064935064935,0.5757575757575758,0.5995670995670995
Can_Tho,1,30,0.5267175572519084,0.6190476190476191,0.5064935064935064,0.5571428571428572,0.612073112073112
Can_Tho,1,10,0.5343511450381679,0.6379310344827587,0.4805194805194805,0.5481481481481482,0.5442520442520442
Can_Tho,1,7,0.5648854961832062,0.717391304347826,0.42857142857142855,0.5365853658536586,0.5276575276575276
Can_Tho,1,3,0.5343511450381679,0.6538461538461539,0.44155844155844154,0.5271317829457365,0.5319865319865319
Can_Tho,1,5,0.5267175572519084,0.6829268292682927,0.36363636363636365,0.4745762711864407,0.5247715247715248
Cao_Bang,1,7,0.7099236641221374,0.7551020408163265,0.8409090909090909,0.7956989247311828,0.5364693446088795
Cao_Bang,1,5,0.7022900763358778,0.7474747474747475,0.8409090909090909,0.7914438502673797,0.571353065539112
Cao_Bang,1,30,0.6946564885496184,0.7448979591836735,0.8295454545454546,0.7849462365591398,0.569767441860465
Cao_Bang,1,15,0.6870229007633588,0.7422680412371134,0.8181818181818182,0.7783783783783784,0.5393763213530656
Cao_Bang,1,10,0.6717557251908397,0.7368421052631579,0.7954545454545454,0.7650273224043715,0.5576109936575053
Cao_Bang,1,3,0.6641221374045801,0.7391304347826086,0.7727272727272727,0.7555555555555555,0.5845665961945031
Da_Nang,1,30,0.6870229007633588,0.6565656565656566,0.9027777777777778,0.7602339181286549,0.7245762711864406
Da_Nang,1,15,0.648854961832061,0.6203703703703703,0.9305555555555556,0.7444444444444445,0.7864877589453861
Da_Nang,1,10,0.6030534351145038,0.5847457627118644,0.9583333333333334,0.7263157894736842,0.7594161958568738
Da_Nang,1,7,0.5954198473282443,0.5826086956521739,0.9305555555555556,0.7165775401069518,0.7368173258003767
Da_Nang,1,5,0.5725190839694656,0.5727272727272728,0.875,0.6923076923076923,0.6548964218455744
Da_Nang,1,3,0.5725190839694656,0.5769230769230769,0.8333333333333334,0.6818181818181818,0.6245291902071564
Dak_Lak,1,15,0.6793893129770993,0.6065573770491803,0.6727272727272727,0.6379310344827587,0.7059808612440192
Dak_Lak,1,30,0.6106870229007634,0.5344827586206896,0.5636363636363636,0.5486725663716814,0.622488038277512
Dak_Lak,1,10,0.6030534351145038,0.5283018867924528,0.509090909090909,0.5185185185185185,0.6617224880382775
Dak_Lak,1,5,0.5954198473282443,0.5227272727272727,0.41818181818181815,0.46464646464646464,0.6002392344497608
Dak_Lak,1,7,0.6030534351145038,0.5365853658536586,0.4,0.4583333333333333,0.6110047846889951
Dak_Lak,1,3,0.5572519083969466,0.46153846153846156,0.32727272727272727,0.3829787234042553,0.5801435406698565
Dien_Bien,1,7,0.6717557251908397,0.7804878048780488,0.48484848484848486,0.5981308411214953,0.6839160839160839
Dien_Bien,1,5,0.6793893129770993,0.8333333333333334,0.45454545454545453,0.5882352941176471,0.7254079254079254
Dien_Bien,1,30,0.648854961832061,0.75,0.45454545454545453,0.5660377358490566,0.6867132867132867
Dien_Bien,1,15,0.6412213740458015,0.7317073170731707,0.45454545454545453,0.5607476635514018,0.6902097902097902
Dien_Bien,1,10,0.6335877862595419,0.725,0.4393939393939394,0.5471698113207547,0.7062937062937064
Dien_Bien,1,3,0.6564885496183206,0.8181818181818182,0.4090909090909091,0.5454545454545454,0.7377622377622377
Dong_Nai,1,10,0.6717557251908397,0.6862745098039216,0.5645161290322581,0.6194690265486725,0.7155212716222533
Dong_Nai,1,5,0.6641221374045801,0.6730769230769231,0.5645161290322581,0.6140350877192983,0.6846657316503039
Dong_Nai,1,15,0.6717557251908397,0.6938775510204082,0.5483870967741935,0.6126126126126126,0.717391304347826
Dong_Nai,1,30,0.6564885496183206,0.673469387755102,0.532258064516129,0.5945945945945946,0.6783543712014959
Dong_Nai,1,7,0.648854961832061,0.6666666666666666,0.5161290322580645,0.5818181818181818,0.7003272557269752
Dong_Nai,1,3,0.6335877862595419,0.64,0.5161290322580645,0.5714285714285714,0.6818606825619448
Dong_Thap,1,5,0.6259541984732825,0.6923076923076923,0.6081081081081081,0.6474820143884892,0.6607396870554765
Dong_Thap,1,30,0.6183206106870229,0.7068965517241379,0.5540540540540541,0.6212121212121212,0.6538643907064962
Dong_Thap,1,10,0.5954198473282443,0.6666666666666666,0.5675675675675675,0.6131386861313869,0.6386913229018493
Dong_Thap,1,15,0.5954198473282443,0.6779661016949152,0.5405405405405406,0.6015037593984962,0.6498340445708867
Dong_Thap,1,3,0.5725190839694656,0.6451612903225806,0.5405405405405406,0.5882352941176471,0.6251778093883357
Dong_Thap,1,7,0.5648854961832062,0.6545454545454545,0.4864864864864865,0.5581395348837209,0.6465149359886202
Gia_Lai,1,15,0.7862595419847328,0.6938775510204082,0.723404255319149,0.7083333333333334,0.8356129685916919
Gia_Lai,1,7,0.7557251908396947,0.6363636363636364,0.7446808510638298,0.6862745098039216,0.7639311043566362
Gia_Lai,1,30,0.7786259541984732,0.7045454545454546,0.6595744680851063,0.6813186813186813,0.8272543059777101
Gia_Lai,1,3,0.7633587786259542,0.6739130434782609,0.6595744680851063,0.6666666666666666,0.7631712259371833
Gia_Lai,1,5,0.7404580152671756,0.6181818181818182,0.723404255319149,0.6666666666666666,0.75
Gia_Lai,1,10,0.7557251908396947,0.6530612244897959,0.6808510638297872,0.6666666666666666,0.7938196555217832
Ha_Noi,1,5,0.7557251908396947,0.8076923076923077,0.875,0.84,0.7261904761904762
Ha_Noi,1,3,0.7404580152671756,0.8163265306122449,0.8333333333333334,0.8247422680412371,0.7443452380952381
Ha_Noi,1,10,0.732824427480916,0.7961165048543689,0.8541666666666666,0.8241206030150754,0.7178571428571429
Ha_Noi,1,15,0.7251908396946565,0.7884615384615384,0.8541666666666666,0.82,0.6839285714285714
Ha_Noi,1,30,0.7251908396946565,0.7941176470588235,0.84375,0.8181818181818182,0.6452380952380953
Ha_Noi,1,7,0.7251908396946565,0.8,0.8333333333333334,0.8163265306122449,0.6809523809523811
Ha_Tinh,1,7,0.5572519083969466,0.5535714285714286,0.8857142857142857,0.6813186813186813,0.5620608899297423
Ha_Tinh,1,3,0.5725190839694656,0.57,0.8142857142857143,0.6705882352941176,0.5899297423887587
Ha_Tinh,1,10,0.5267175572519084,0.5344827586206896,0.8857142857142857,0.6666666666666666,0.5201405152224824
Ha_Tinh,1,30,0.549618320610687,0.5514018691588785,0.8428571428571429,0.6666666666666666,0.4852459016393442
Ha_Tinh,1,15,0.5343511450381679,0.5412844036697247,0.8428571428571429,0.659217877094972,0.4873536299765808
Ha_Tinh,1,5,0.48854961832061067,0.514018691588785,0.7857142857142857,0.6214689265536724,0.5156908665105386
Hai_Phong,1,30,0.648854961832061,0.6831683168316832,0.8313253012048193,0.75,0.6224899598393574
Hai_Phong,1,15,0.6564885496183206,0.6979166666666666,0.8072289156626506,0.7486033519553073,0.5918674698795181
Hai_Phong,1,7,0.648854961832061,0.6868686868686869,0.8192771084337349,0.7472527472527473,0.5901104417670683
Hai_Phong,1,5,0.6564885496183206,0.7021276595744681,0.7951807228915663,0.7457627118644068,0.6222389558232931
Hai_Phong,1,3,0.648854961832061,0.7032967032967034,0.7710843373493976,0.735632183908046,0.6046686746987951
Hai_Phong,1,10,0.6335877862595419,0.6804123711340206,0.7951807228915663,0.7333333333333333,0.5848393574297189
Ho_Chi_Minh,1,3,0.6564885496183206,0.7142857142857143,0.5797101449275363,0.64,0.7113136979897148
Ho_Chi_Minh,1,15,0.6641221374045801,0.7358490566037735,0.5652173913043478,0.639344262295082,0.7230014025245443
Ho_Chi_Minh,1,7,0.6717557251908397,0.76,0.5507246376811594,0.6386554621848739,0.708976157082749
Ho_Chi_Minh,1,30,0.6412213740458015,0.6833333333333333,0.5942028985507246,0.6356589147286822,0.6804581580177654
Ho_Chi_Minh,1,10,0.6717557251908397,0.7708333333333334,0.5362318840579711,0.6324786324786325,0.7260402057035998
Ho_Chi_Minh,1,5,0.648854961832061,0.7169811320754716,0.5507246376811594,0.6229508196721312,0.701028517999065
Hue,1,7,0.5954198473282443,0.5698924731182796,0.803030303030303,0.6666666666666666,0.6517482517482518
Hue,1,5,0.6183206106870229,0.5975609756097561,0.7424242424242424,0.6621621621621622,0.6680652680652681
Hue,1,3,0.648854961832061,0.6428571428571429,0.6818181818181818,0.6617647058823529,0.6883449883449884
Hue,1,10,0.5877862595419847,0.5697674418604651,0.7424242424242424,0.6447368421052632,0.6855477855477855
Hue,1,15,0.5648854961832062,0.5569620253164557,0.6666666666666666,0.6068965517241379,0.661072261072261
