date,province,temp_max,temp_min,temp_mean,humidity,wind_speed,cloud_cover,pressure,rain
5/20/2020,Ha_Noi,35.2,26.7,30.5,82,14.1,84,999,0
5/21/2020,Ha_Noi,36.7,27,32.2,73,13.1,93,997.8,0
5/22/2020,Ha_Noi,32,27.5,30.1,75,18.6,100,1001,1
5/23/2020,Ha_Noi,30.5,25.9,27.9,84,11.6,95,1004,1
5/24/2020,Ha_Noi,33.1,25.9,29,84,15.9,79,1004.1,1
5/25/2020,Ha_Noi,35,26.4,30.2,82,17.8,70,1003.4,1
5/26/2020,Ha_Noi,30.4,25.1,27.2,79,17.9,92,1006,1
5/27/2020,Ha_Noi,29.5,23.7,26.3,79,12.8,78,1007.7,1
5/28/2020,Ha_Noi,30.2,24,27,81,11.3,73,1007,1
5/29/2020,Ha_Noi,31.2,25,28.2,81,15.9,72,1004.6,1
5/30/2020,Ha_Noi,33,25.7,29.3,83,13.2,58,1004.9,1
5/31/2020,Ha_Noi,34.2,26.7,30,76,21.1,83,1004.7,0
6/1/2020,Ha_Noi,34.2,26.9,29.8,78,18.8,72,1003.7,1
6/2/2020,Ha_Noi,34.3,27,30.6,74,17.6,53,1001.9,1
6/3/2020,Ha_Noi,34.2,27.1,30.4,73,17.7,68,1001.5,1
6/4/2020,Ha_Noi,35.5,27.5,31.1,75,19.8,75,1000.9,1
6/5/2020,Ha_Noi,34.8,28.4,31,75,16.5,94,1000.6,0
6/6/2020,Ha_Noi,35.3,26.8,31.1,75,15.9,95,999.9,1
6/7/2020,Ha_Noi,36.8,28.5,32.6,62,19.2,97,998.1,0
6/8/2020,Ha_Noi,36.5,29.2,32.5,62,16.9,98,998.4,0
6/9/2020,Ha_Noi,36.5,28.9,32,64,15.5,100,1000.9,0
6/10/2020,Ha_Noi,33.5,27.3,29.8,81,12.7,98,1003,1
6/11/2020,Ha_Noi,35,27.4,30.1,80,16.6,88,1001.5,1
6/12/2020,Ha_Noi,35.6,28.2,31.3,74,20.3,77,999,0
6/13/2020,Ha_Noi,35.5,28.1,31,75,17.4,60,999,1
6/14/2020,Ha_Noi,31.9,25.9,27.7,90,14.3,98,1002.1,1
6/15/2020,Ha_Noi,30.9,24.6,27.4,88,15.4,98,1003.7,1
6/16/2020,Ha_Noi,32.8,26.7,29.4,81,14.7,72,1002.1,1
6/17/2020,Ha_Noi,33.2,27.1,29.8,76,18.6,55,1000.2,1
6/18/2020,Ha_Noi,33.4,26.9,29.9,75,14.4,32,1001.3,1
6/19/2020,Ha_Noi,32.8,27,29.5,82,15,48,1002.9,1
6/20/2020,Ha_Noi,34,26.9,30.2,78,18.9,51,1002.3,1
6/21/2020,Ha_Noi,35.8,28,31.5,74,17,40,999.5,0
6/22/2020,Ha_Noi,36.7,28.8,32.3,69,18.2,69,999,0
6/23/2020,Ha_Noi,37,28.6,32.2,71,18.5,90,1000.6,1
6/24/2020,Ha_Noi,36.3,28.5,32.2,71,16.5,95,999.7,1
6/25/2020,Ha_Noi,33.7,28.8,30.9,79,13.5,100,999.2,1
6/26/2020,Ha_Noi,36.7,29.1,31.8,70,19,75,999.6,1
6/27/2020,Ha_Noi,36.6,28.8,32,69,19.3,59,1000.7,1
6/28/2020,Ha_Noi,35.7,28.5,31.7,70,19.9,53,1000.9,0
6/29/2020,Ha_Noi,35.3,28.5,31.2,72,16.4,81,1000.4,1
6/30/2020,Ha_Noi,34.7,27.6,30.2,81,15.8,95,999.6,1
7/1/2020,Ha_Noi,34.5,27.1,30.1,83,13.3,98,998.9,1
7/2/2020,Ha_Noi,31.6,26.4,28.7,88,12,99,999.4,1
7/3/2020,Ha_Noi,31.6,25.6,28.6,85,18,99,1002.2,1
7/4/2020,Ha_Noi,31.6,26.3,28.5,87,12.4,98,1003.2,1
7/5/2020,Ha_Noi,32.5,25.6,29.1,85,14.8,60,1001.5,1
7/6/2020,Ha_Noi,33.5,27.7,30.6,77,19.1,59,1000.9,1
7/7/2020,Ha_Noi,35,28.2,31.1,75,20.5,98,1002.8,1
7/8/2020,Ha_Noi,36.2,28.4,32.1,70,18.3,97,1001.1,0
7/9/2020,Ha_Noi,36.8,28.7,32.6,65,16.7,99,997.7,0
7/10/2020,Ha_Noi,36.1,29.6,32.3,66,16.9,100,997.6,0
7/11/2020,Ha_Noi,33.2,29.6,31.2,68,15.7,100,999.2,0
7/12/2020,Ha_Noi,33,28.8,30.3,73,18,90,1000.4,1
7/13/2020,Ha_Noi,35,27.4,30.7,77,15.6,20,1002.5,1
7/14/2020,Ha_Noi,34.4,26.1,30.1,80,15.5,29,1003.7,1
7/15/2020,Ha_Noi,35.9,28,31.6,72,20,41,1001.8,1
7/16/2020,Ha_Noi,35.2,28,31.4,72,18.6,51,1001,1
7/17/2020,Ha_Noi,37,28.8,32.4,65,19.5,88,1001.4,1
7/18/2020,Ha_Noi,37.7,29.4,32.8,64,17,96,1001.5,1
7/19/2020,Ha_Noi,37.1,29.3,32.6,67,17.8,99,1000.8,1
7/20/2020,Ha_Noi,33.1,27.7,29.8,81,19.6,99,1003.1,1
7/21/2020,Ha_Noi,32.8,25.7,29.1,82,19.9,61,1005.1,1
7/22/2020,Ha_Noi,33.7,26.3,29.8,77,18.5,25,1004.5,1
7/23/2020,Ha_Noi,34.2,27,30.5,75,16.8,21,1004.4,1
7/24/2020,Ha_Noi,34.5,27.1,30.7,75,16.8,18,1004.5,1
7/25/2020,Ha_Noi,35.6,27,31.1,74,20.3,53,1003.6,0
7/26/2020,Ha_Noi,36.3,27.8,31.3,73,15.8,88,1002.2,1
7/27/2020,Ha_Noi,31.8,28.5,29.6,83,14.8,100,1001.7,1
7/28/2020,Ha_Noi,32,25.7,28.8,85,11.2,98,1003.1,1
7/29/2020,Ha_Noi,32,25.4,28.9,85,11,85,1003.5,1
7/30/2020,Ha_Noi,33.7,26.6,30.1,78,12.9,52,1002.8,1
7/31/2020,Ha_Noi,32.8,26.9,29.7,83,11.3,93,1001,1
8/1/2020,Ha_Noi,30.5,26.7,28.3,85,19.8,99,997.2,1
8/2/2020,Ha_Noi,28,25.8,26.6,91,27.2,100,995,1
8/3/2020,Ha_Noi,28.7,25.2,26.7,92,16.4,98,997.2,1
8/4/2020,Ha_Noi,27,25,26,95,10.1,100,999,1
8/5/2020,Ha_Noi,28.4,24.7,26.5,93,13.8,100,1000.9,1
8/6/2020,Ha_Noi,28.5,24.9,26.4,94,15.1,98,1003.4,1
8/7/2020,Ha_Noi,30.2,25.2,27.6,89,15.6,82,1003.5,1
8/8/2020,Ha_Noi,32.2,25.9,28.8,85,16.6,92,1002,1
8/9/2020,Ha_Noi,33.1,26.4,29.4,86,14.5,94,1000,1
8/10/2020,Ha_Noi,34.3,27.2,30.3,83,14.1,93,998.9,1
8/11/2020,Ha_Noi,34.5,26.6,30.4,81,16.3,87,999.1,1
8/12/2020,Ha_Noi,32.7,27.7,29.9,83,17.4,81,1001.7,1
8/13/2020,Ha_Noi,30.6,26,27.5,91,14.1,92,1003.5,1
8/14/2020,Ha_Noi,28.9,24.4,26.3,92,14.8,93,1003.6,1
8/15/2020,Ha_Noi,30.4,24.9,27.8,83,17.5,60,1002.8,1
8/16/2020,Ha_Noi,30.9,25.1,27.2,88,16.1,79,1002,1
8/17/2020,Ha_Noi,28.3,24.2,26,90,14.3,96,1002.5,1
8/18/2020,Ha_Noi,28.2,24.4,25.7,93,11,99,1003,1
8/19/2020,Ha_Noi,28.4,24,26,93,10.5,96,1002.9,1
8/20/2020,Ha_Noi,29.8,24.6,26.6,91,9.5,96,1004.3,1
8/21/2020,Ha_Noi,29.4,24.6,26.3,92,8.6,96,1005.9,1
8/22/2020,Ha_Noi,31.4,25.1,27.4,89,12,92,1005.5,1
8/23/2020,Ha_Noi,31.6,25.4,28.1,88,13.6,54,1003.8,1
8/24/2020,Ha_Noi,33.2,26.1,29,85,11.1,67,1001.7,1
8/25/2020,Ha_Noi,32.8,26,29.3,82,13,94,1000.8,1
8/26/2020,Ha_Noi,34,26.9,30.1,82,17.1,67,999.5,1
8/27/2020,Ha_Noi,34.7,26.5,30.3,83,15.6,37,998.4,0
8/28/2020,Ha_Noi,32.9,27.5,29.8,84,16.9,49,999.6,1
8/29/2020,Ha_Noi,32.7,26.1,29.2,86,10.6,80,1001.7,1
8/30/2020,Ha_Noi,31.9,26.8,29.2,88,8.4,42,1002.7,1
8/31/2020,Ha_Noi,32.3,26.6,29.1,87,9.8,76,1004.7,1
9/1/2020,Ha_Noi,34,26.8,30.1,79,11.3,31,1004.4,0
9/2/2020,Ha_Noi,34.2,26.8,30.4,79,11.8,43,1004.6,1
9/3/2020,Ha_Noi,32.5,27.4,29.7,85,10.1,81,1005.7,1
9/4/2020,Ha_Noi,32.3,26.6,29.5,84,11.5,62,1005.3,1
9/5/2020,Ha_Noi,33,26.8,29.6,83,14.6,27,1003,1
9/6/2020,Ha_Noi,33.8,26.4,30.1,84,13.1,89,1001.2,1
9/7/2020,Ha_Noi,28.1,25.7,26.9,93,9.7,99,1002.9,1
9/8/2020,Ha_Noi,30.3,24.9,27.1,89,8.8,98,1006.1,1
9/9/2020,Ha_Noi,29.7,25.2,27,92,13.8,96,1006.1,1
9/10/2020,Ha_Noi,31,25.4,28,89,13.7,94,1002.8,1
9/11/2020,Ha_Noi,30.7,25,27.7,91,14.8,99,1003.8,1
9/12/2020,Ha_Noi,30.4,25.4,27.3,92,9.4,99,1006.9,1
9/13/2020,Ha_Noi,30.5,25,27.4,90,12.2,86,1007.9,1
9/14/2020,Ha_Noi,29.9,25,27.5,88,14.3,91,1006.5,1
9/15/2020,Ha_Noi,31.7,25.4,28.2,88,13.2,84,1005,1
9/16/2020,Ha_Noi,31.2,26.5,28.5,87,14.3,89,1003.6,1
9/17/2020,Ha_Noi,31.2,26.2,28.6,88,13.9,88,1003,1
9/18/2020,Ha_Noi,28.5,23.6,25.7,75,30.5,96,1004.4,1
9/19/2020,Ha_Noi,27,22.6,24.4,87,20.7,98,1005.4,1
9/20/2020,Ha_Noi,27.4,23.8,25.1,91,12.3,99,1006.8,1
9/21/2020,Ha_Noi,29.6,24.3,26.5,90,15.2,98,1006.3,1
9/22/2020,Ha_Noi,29.6,24.9,26.7,92,12.6,100,1005.7,1
9/23/2020,Ha_Noi,29.1,24.6,26.1,94,17.9,100,1006.8,1
9/24/2020,Ha_Noi,28.5,23,25.2,87,17.7,94,1008.7,1
9/25/2020,Ha_Noi,29.7,24.6,26.6,90,15.2,96,1005.8,1
9/26/2020,Ha_Noi,30.4,24.8,27.2,90,12.5,96,1004.6,1
9/27/2020,Ha_Noi,27.9,23.8,25.6,91,13.1,99,1006.5,1
9/28/2020,Ha_Noi,30,23.5,26.1,87,11.6,73,1006.5,1
9/29/2020,Ha_Noi,31.3,24.8,27.5,88,15.9,84,1004.9,1
9/30/2020,Ha_Noi,30.9,25.2,27.4,89,10.8,85,1003.8,1
10/1/2020,Ha_Noi,29.6,24.4,26.5,91,11.9,98,1005,1
10/2/2020,Ha_Noi,30.6,25,27.1,89,13,88,1005.7,1
10/3/2020,Ha_Noi,29.8,24.9,27.1,90,11,94,1006.6,1
10/4/2020,Ha_Noi,30.3,25.4,27.5,89,10.4,84,1006.8,1
10/5/2020,Ha_Noi,30,24.4,26.7,90,11.5,64,1007.8,1
10/6/2020,Ha_Noi,28,22.5,24.7,77,18,70,1010.7,1
10/7/2020,Ha_Noi,27.8,20.8,23.8,71,17.9,71,1012.5,0
10/8/2020,Ha_Noi,27,20.2,23.2,68,20.9,49,1013.2,0
10/9/2020,Ha_Noi,27.4,19.6,23,68,20.7,25,1013.8,0
10/10/2020,Ha_Noi,26.9,19,22.7,72,17.9,20,1012.1,0
10/11/2020,Ha_Noi,27.2,19.4,22.9,73,18.8,55,1009.4,0
10/12/2020,Ha_Noi,29.2,21,24.7,70,19.2,96,1007.9,0
10/13/2020,Ha_Noi,29.6,24.1,26.4,65,19.1,85,1006.7,1
10/14/2020,Ha_Noi,24,22.1,22.8,88,27.5,100,1004.9,1
10/15/2020,Ha_Noi,24,21.9,22.5,90,22.5,100,1008,1
10/16/2020,Ha_Noi,27.5,21.5,24,74,25.4,99,1010.7,1
10/17/2020,Ha_Noi,24.7,19.5,22.5,63,21.6,99,1013.1,1
10/18/2020,Ha_Noi,22,19.8,20.9,75,20.8,100,1013.4,1
10/19/2020,Ha_Noi,22.5,19.8,20.7,69,22.1,100,1014.2,1
10/20/2020,Ha_Noi,23.8,17.5,20.9,70,18.2,90,1015.1,1
10/21/2020,Ha_Noi,25.9,18.9,21.9,63,20.2,30,1014.5,0
10/22/2020,Ha_Noi,26.8,18.5,22,61,21.3,49,1012,0
10/23/2020,Ha_Noi,26.6,17,21.6,59,18.1,48,1012.1,0
10/24/2020,Ha_Noi,26.5,16.5,21.1,67,12.7,82,1012.2,0
10/25/2020,Ha_Noi,23.9,19,21.2,73,13,97,1011.6,1
10/26/2020,Ha_Noi,23.6,20.8,21.9,84,13.8,98,1011.8,1
10/27/2020,Ha_Noi,28.8,20.5,24.2,84,10.9,70,1010.4,0
10/28/2020,Ha_Noi,28.8,22.5,24.9,79,22.7,98,1010.3,1
10/29/2020,Ha_Noi,23.3,21.2,22.1,79,24,100,1012.7,1
10/30/2020,Ha_Noi,22.1,19.8,21.1,85,15.9,100,1015.6,1
10/31/2020,Ha_Noi,24.5,20.5,22.2,86,10.1,94,1015.2,1
11/1/2020,Ha_Noi,28,20.4,24.1,83,10.9,65,1013.5,0
11/2/2020,Ha_Noi,26.5,21.5,23.4,79,24.5,78,1014.7,1
11/3/2020,Ha_Noi,24.6,19.8,21.7,63,14.1,77,1016.6,0
11/4/2020,Ha_Noi,23.8,19.5,21.2,70,12.3,74,1015.4,0
11/5/2020,Ha_Noi,26,18.2,21.9,79,8.9,69,1014.6,0
11/6/2020,Ha_Noi,26.6,18.6,22.8,81,13,44,1015.7,1
11/7/2020,Ha_Noi,26.9,21,23.2,70,17.3,29,1016.9,0
11/8/2020,Ha_Noi,27.3,20.7,23.5,60,16.7,20,1017.4,0
11/9/2020,Ha_Noi,26.3,19.1,22.2,56,20.7,12,1017,0
11/10/2020,Ha_Noi,25.9,17,21.2,54,18.8,68,1017.2,0
11/11/2020,Ha_Noi,25.5,19.2,21.8,56,15.5,84,1018.4,0
11/12/2020,Ha_Noi,27,19,22.1,58,15.2,17,1017.6,0
11/13/2020,Ha_Noi,27.5,18,21.6,60,16,1,1015.5,0
11/14/2020,Ha_Noi,27,17,22,54,18.1,30,1015.2,0
11/15/2020,Ha_Noi,22.5,17.9,19.9,83,16.9,100,1015.7,1
11/16/2020,Ha_Noi,24,19.5,20.6,93,16.2,99,1014,1
11/17/2020,Ha_Noi,27.5,20.4,23.4,89,16.6,59,1010.6,1
11/18/2020,Ha_Noi,28.6,22.3,24.8,85,16.4,56,1008.8,0
11/19/2020,Ha_Noi,28,22.5,24.7,88,13.4,71,1008.4,0
11/20/2020,Ha_Noi,28.2,22.4,24.9,87,14.8,71,1008.9,1
11/21/2020,Ha_Noi,28.3,22.6,25,86,15.4,70,1009.7,1
11/22/2020,Ha_Noi,26.9,23.3,24.6,90,12.1,74,1013,1
11/23/2020,Ha_Noi,27.6,22.5,24.4,86,14,46,1015.1,1
11/24/2020,Ha_Noi,26.2,20.8,23,82,12.5,72,1015.5,1
11/25/2020,Ha_Noi,26.4,19.9,23,85,13.5,54,1014.9,1
11/26/2020,Ha_Noi,26.9,20.5,23.4,84,10.8,48,1016.2,1
11/27/2020,Ha_Noi,25.5,18.3,21.8,73,18.3,36,1018.6,1
11/28/2020,Ha_Noi,22.4,16.9,19.3,64,20.9,69,1020.5,0
11/29/2020,Ha_Noi,20.5,14.8,17.7,57,19.5,55,1020.9,0
11/30/2020,Ha_Noi,21.2,14.7,17.7,58,19,35,1021.1,0
12/1/2020,Ha_Noi,21.1,16.5,18.5,60,13.7,92,1020.3,0
12/2/2020,Ha_Noi,21.2,16.5,18.8,64,13,95,1019.1,0
12/3/2020,Ha_Noi,22.1,16.4,18.8,57,18.4,60,1019.8,0
12/4/2020,Ha_Noi,19.6,13.4,16.2,56,22.3,51,1020.6,0
12/5/2020,Ha_Noi,18.9,11.1,14.4,63,15.5,20,1020.9,0
12/6/2020,Ha_Noi,20.4,10.6,15.3,71,12.2,7,1018.6,0
12/7/2020,Ha_Noi,21.9,13,16.8,71,14.2,15,1019.9,0
