date,province,temp_max,temp_min,temp_mean,humidity,wind_speed,cloud_cover,pressure,rain
2025-07-07,Ha_Noi,32.5,25.8,28.6,85,10.1,80,1000.2,1
2025-07-08,Ha_Noi,34.5,26.2,30.3,79,10.4,82,998.1,1
2025-07-09,Ha_Noi,35.6,26.5,30.1,83,16.5,97,996.9,1
2025-07-10,Ha_Noi,33.5,26.6,29.4,84,12.4,97,995.9,1
2025-07-11,Ha_Noi,31.6,25.2,27.4,90,13.7,100,997.5,1
2025-07-12,Ha_Noi,31.4,24.5,27.1,89,11.2,100,1001.6,1
2025-07-13,Ha_Noi,32.4,24.8,28.4,86,11.2,97,1002.8,1
2025-07-14,Ha_Noi,32.2,26.0,28.5,88,8.8,90,1001.4,1
2025-07-15,Ha_Noi,33.2,26.6,29.4,82,11.1,75,999.4,1
2025-07-16,Ha_Noi,32.0,26.9,29.6,85,11.5,98,999.7,1
2025-07-17,Ha_Noi,34.6,26.5,30.6,79,10.3,46,1000.1,1
2025-07-18,Ha_Noi,35.5,27.5,31.5,74,10.1,90,997.5,0
2025-07-19,Ha_Noi,35.2,24.8,29.4,83,10.1,99,994.9,1
2025-07-20,Ha_Noi,32.8,25.5,28.5,86,15.1,100,994.1,1
2025-07-21,Ha_Noi,31.1,26.3,27.9,89,29.3,100,991.5,1
2025-07-22,Ha_Noi,30.8,25.8,27.5,84,32.0,100,988.9,1
2025-07-23,Ha_Noi,31.3,24.8,27.5,86,17.1,99,995.7,1
2025-07-24,Ha_Noi,31.0,25.0,27.3,89,13.7,100,998.9,1
2025-07-25,Ha_Noi,31.2,25.2,27.5,90,8.7,100,999.2,1
2025-07-26,Ha_Noi,32.5,25.8,28.4,87,11.7,70,998.9,1
2025-07-27,Ha_Noi,32.5,25.7,28.7,85,13.3,78,998.3,1
2025-07-28,Ha_Noi,34.2,25.3,29.7,81,11.9,43,996.7,1
2025-07-29,Ha_Noi,35.3,26.8,31.1,78,8.8,80,994.9,0
2025-07-30,Ha_Noi,35.8,27.5,31.6,77,8.1,100,994.7,1
2025-07-31,Ha_Noi,33.8,27.5,30.0,84,18.5,99,995.1,1
2025-08-01,Ha_Noi,32.3,26.2,28.5,85,13.5,91,996.6,1
2025-08-02,Ha_Noi,34.7,26.0,30.0,83,14.6,87,998.1,1
2025-08-03,Ha_Noi,36.5,27.2,31.7,75,13.9,94,997.3,0
2025-08-04,Ha_Noi,36.8,28.5,32.4,69,12.5,100,997.1,0
2025-08-05,Ha_Noi,35.0,27.5,29.5,87,14.1,100,998.9,1
2025-08-06,Ha_Noi,30.2,26.8,28.0,92,9.4,100,1000.7,1
2025-08-07,Ha_Noi,32.0,26.0,28.9,86,11.9,99,1003.0,1
2025-08-08,Ha_Noi,35.0,27.0,30.8,77,16.8,52,1003.3,1
2025-08-09,Ha_Noi,35.6,27.6,31.4,74,15.7,76,1002.1,0
2025-08-10,Ha_Noi,34.2,27.9,30.6,81,12.7,95,1001.9,1
2025-08-11,Ha_Noi,34.0,26.6,30.2,82,13.4,92,1001.9,1
2025-08-12,Ha_Noi,33.4,26.6,29.8,82,12.1,96,1002.6,1
2025-08-13,Ha_Noi,32.7,25.9,29.3,82,7.8,95,1003.7,1
2025-08-14,Ha_Noi,32.4,26.8,29.7,84,9.5,99,1001.7,1
2025-08-15,Ha_Noi,28.9,24.6,26.6,89,16.0,95,1002.6,1
2025-08-16,Ha_Noi,30.0,23.4,25.6,90,11.0,96,1005.3,1
2025-08-17,Ha_Noi,31.9,24.2,26.7,87,16.1,95,1005.4,1
2025-08-18,Ha_Noi,29.2,24.0,26.3,89,17.3,100,1003.8,1
2025-08-19,Ha_Noi,29.0,24.5,26.4,91,12.9,100,1003.4,1
2025-08-20,Ha_Noi,32.5,25.9,28.7,84,16.9,100,1003.9,1
2025-08-21,Ha_Noi,30.2,25.7,27.8,89,16.5,100,1005.4,1
2025-08-22,Ha_Noi,31.3,26.9,28.7,83,15.2,100,1005.3,1
2025-08-23,Ha_Noi,30.4,25.4,27.8,86,11.3,90,1005.5,1
2025-08-24,Ha_Noi,32.1,25.2,27.6,87,14.9,66,1004.5,1
2025-08-25,Ha_Noi,26.9,24.4,25.9,88,24.0,99,1002.8,1
2025-08-26,Ha_Noi,26.8,23.7,24.8,95,23.3,100,1004.8,1
2025-08-27,Ha_Noi,28.2,23.5,25.2,93,7.0,95,1005.7,1
2025-08-28,Ha_Noi,30.7,23.7,26.9,87,13.0,45,1005.2,1
2025-08-29,Ha_Noi,30.9,23.9,26.7,87,19.3,74,1006.2,1
2025-08-30,Ha_Noi,30.1,24.4,26.5,89,21.4,96,1005.5,1
2025-08-31,Ha_Noi,30.5,23.5,26.1,91,10.2,96,1005.9,1
2025-09-01,Ha_Noi,30.7,24.2,27.0,88,10.1,98,1004.8,1
2025-09-02,Ha_Noi,31.5,25.0,27.9,85,13.8,80,1004.5,1
2025-09-03,Ha_Noi,32.6,25.4,28.7,82,12.8,32,1004.6,1
2025-09-04,Ha_Noi,32.8,25.5,29.1,80,11.5,11,1004.2,0
2025-09-05,Ha_Noi,33.2,25.7,29.5,80,11.8,55,1004.5,0
2025-09-06,Ha_Noi,32.9,26.0,29.1,83,12.6,84,1005.3,1
2025-09-07,Ha_Noi,33.4,25.7,29.7,76,6.9,49,1003.7,1
2025-09-08,Ha_Noi,34.3,26.5,30.5,73,14.0,82,1002.4,1
2025-09-09,Ha_Noi,32.0,26.2,28.5,86,11.7,96,1003.8,1
2025-09-10,Ha_Noi,31.4,25.6,28.1,88,6.9,98,1005.2,1
2025-09-11,Ha_Noi,30.9,25.0,27.3,89,11.9,97,1006.2,1
2025-09-12,Ha_Noi,31.2,25.0,27.1,90,16.0,84,1007.2,1
2025-09-13,Ha_Noi,32.1,25.0,28.4,83,12.2,92,1007.6,1
2025-09-14,Ha_Noi,31.3,25.0,28.0,84,10.2,92,1007.6,1
2025-09-15,Ha_Noi,30.4,24.5,27.2,86,11.6,91,1008.1,1
2025-09-16,Ha_Noi,31.6,24.1,27.8,82,11.0,59,1008.0,1
2025-09-17,Ha_Noi,31.9,24.5,27.0,87,15.6,78,1006.8,1
2025-09-18,Ha_Noi,30.2,23.8,26.6,89,11.1,99,1006.7,1
2025-09-19,Ha_Noi,32.0,24.0,27.6,85,10.9,68,1006.3,1
2025-09-20,Ha_Noi,33.5,25.2,29.5,77,11.7,39,1004.4,0
2025-09-21,Ha_Noi,33.0,26.2,28.8,82,11.2,65,1003.7,1
2025-09-22,Ha_Noi,30.1,24.4,26.8,87,10.7,91,1005.3,1
2025-09-23,Ha_Noi,31.9,24.2,27.9,80,10.9,45,1003.4,1
2025-09-24,Ha_Noi,33.3,24.9,28.9,72,21.7,79,1000.5,1
2025-09-25,Ha_Noi,27.9,24.2,25.9,83,21.3,98,1001.0,1
2025-09-26,Ha_Noi,29.2,23.8,25.6,89,9.2,100,1007.9,1
2025-09-27,Ha_Noi,31.5,23.8,27.1,86,12.9,98,1009.7,1
2025-09-28,Ha_Noi,30.1,24.5,26.4,87,20.1,89,1006.4,1
2025-09-29,Ha_Noi,25.4,24.1,24.6,94,34.4,100,1004.0,1
2025-09-30,Ha_Noi,27.4,23.7,25.2,94,17.9,100,1007.9,1
2025-10-01,Ha_Noi,29.9,23.8,26.5,89,12.5,98,1009.3,1
2025-10-02,Ha_Noi,32.0,24.5,27.9,81,10.5,54,1009.1,1
2025-10-03,Ha_Noi,32.0,24.3,27.9,80,12.9,3,1008.8,0
2025-10-04,Ha_Noi,31.5,25.2,27.8,86,8.9,43,1008.4,1
2025-10-05,Ha_Noi,33.0,24.7,28.5,84,12.4,98,1004.3,1
2025-10-06,Ha_Noi,29.0,23.8,25.6,90,25.0,100,1002.5,1
2025-10-07,Ha_Noi,26.8,23.1,24.4,97,14.9,100,1009.3,1
2025-10-08,Ha_Noi,29.7,23.1,26.3,85,9.7,78,1010.8,1
2025-10-09,Ha_Noi,31.0,23.5,27.0,83,8.8,37,1010.0,1
2025-10-10,Ha_Noi,31.4,24.1,27.5,82,9.9,29,1009.3,1
2025-10-11,Ha_Noi,29.5,24.2,26.4,89,8.3,87,1008.7,1
2025-10-12,Ha_Noi,30.9,24.4,27.6,83,9.1,22,1008.0,1
2025-10-13,Ha_Noi,30.2,24.5,26.5,89,9.7,82,1008.8,1
2025-10-14,Ha_Noi,28.4,23.6,25.1,93,12.5,100,1009.2,1
2025-10-15,Ha_Noi,29.0,23.5,25.6,89,12.1,98,1009.9,1
2025-10-16,Ha_Noi,30.6,22.2,26.1,87,11.3,60,1011.4,1
2025-10-17,Ha_Noi,31.4,23.8,27.2,80,8.2,23,1011.5,1
2025-10-18,Ha_Noi,31.2,23.7,27.3,79,8.1,8,1010.7,1
2025-10-19,Ha_Noi,30.8,23.6,26.4,86,13.4,38,1010.6,1
2025-10-20,Ha_Noi,29.7,23.3,25.8,71,19.3,9,1011.6,1
2025-10-21,Ha_Noi,27.8,21.4,24.3,60,25.2,23,1013.8,0
2025-10-22,Ha_Noi,24.4,20.5,22.4,56,20.8,100,1015.8,0
2025-10-23,Ha_Noi,21.5,18.9,19.7,65,19.4,100,1017.5,1
2025-10-24,Ha_Noi,21.6,18.5,20.0,77,12.4,97,1016.8,1
2025-10-25,Ha_Noi,25.5,19.6,22.1,72,11.0,79,1014.9,0
2025-10-26,Ha_Noi,27.7,20.7,23.9,70,13.1,70,1014.6,0
2025-10-27,Ha_Noi,27.0,20.9,23.5,67,14.5,86,1015.1,0
2025-10-28,Ha_Noi,27.0,21.5,23.7,66,13.6,99,1014.8,0
2025-10-29,Ha_Noi,27.1,19.9,23.8,69,11.1,85,1013.6,0
2025-10-30,Ha_Noi,26.0,22.5,23.9,83,11.5,100,1013.6,1
2025-10-31,Ha_Noi,25.2,22.1,23.5,85,13.8,100,1014.3,1
2025-11-01,Ha_Noi,22.4,20.0,21.0,84,15.9,100,1015.4,1
2025-11-02,Ha_Noi,21.2,19.1,20.3,82,15.1,100,1015.9,1
2025-11-03,Ha_Noi,20.0,18.2,19.5,78,15.7,100,1016.0,1
2025-11-04,Ha_Noi,20.5,17.9,19.3,78,17.5,100,1015.3,1
2025-11-05,Ha_Noi,22.8,19.0,20.8,78,10.4,100,1012.3,1
2025-11-06,Ha_Noi,25.2,19.0,22.0,86,7.9,60,1010.6,0
2025-11-07,Ha_Noi,25.3,20.5,23.2,89,12.6,100,1009.7,1
2025-11-08,Ha_Noi,28.7,22.2,24.8,90,17.5,70,1010.6,1
2025-11-09,Ha_Noi,27.5,22.7,24.6,92,12.4,78,1010.1,1
2025-11-10,Ha_Noi,27.7,22.2,24.5,81,13.1,91,1008.9,1
2025-11-11,Ha_Noi,24.5,21.6,22.7,75,13.9,99,1010.1,1
2025-11-12,Ha_Noi,24.8,20.3,22.3,66,12.6,88,1013.3,0
2025-11-13,Ha_Noi,26.2,19.3,22.2,64,12.5,35,1015.7,0
2025-11-14,Ha_Noi,25.9,16.0,20.8,67,11.7,7,1015.7,0
2025-11-15,Ha_Noi,27.0,15.9,21.1,75,12.6,4,1017.2,0
2025-11-16,Ha_Noi,25.5,19.2,22.2,79,9.7,76,1017.7,1
2025-11-17,Ha_Noi,25.2,20.8,22.7,85,10.2,97,1017.5,1
2025-11-18,Ha_Noi,21.7,13.4,17.8,90,24.7,100,1021.7,1
2025-11-19,Ha_Noi,17.0,13.1,14.6,72,21.1,90,1025.4,1
2025-11-20,Ha_Noi,21.6,13.4,16.9,64,16.2,5,1022.7,0
2025-11-21,Ha_Noi,23.3,15.1,18.4,59,15.5,7,1021.8,0
2025-11-22,Ha_Noi,24.0,14.1,19.0,60,10.2,27,1019.1,0
2025-11-23,Ha_Noi,25.1,16.9,20.4,67,9.2,35,1017.4,0
2025-11-24,Ha_Noi,25.7,15.8,19.9,69,13.3,12,1018.0,0
2025-11-25,Ha_Noi,24.0,15.2,19.5,57,17.9,16,1019.1,0
2025-11-26,Ha_Noi,23.4,13.6,17.7,62,13.9,24,1018.3,0
2025-11-27,Ha_Noi,24.1,13.9,18.1,55,18.8,46,1021.3,0
2025-11-28,Ha_Noi,24.1,11.0,17.0,62,10.3,49,1016.9,0
