date,province,temp_max,temp_min,temp_mean,humidity,wind_speed,cloud_cover,pressure,rain
2021-02-16,Ha_Noi,24.8,17.7,20.9,83,14.0,84,1012.6,1
2021-02-17,Ha_Noi,21.9,18.0,19.5,67,18.9,90,1018.0,1
2021-02-18,Ha_Noi,23.8,17.7,20.1,71,9.7,93,1020.8,0
2021-02-19,Ha_Noi,24.5,17.0,20.3,70,10.3,77,1020.4,0
2021-02-20,Ha_Noi,25.5,14.2,19.6,71,13.9,21,1017.1,0
2021-02-21,Ha_Noi,27.4,15.6,20.6,72,21.2,8,1013.1,0
2021-02-22,Ha_Noi,24.9,17.5,20.9,81,17.3,87,1012.4,1
2021-02-23,Ha_Noi,26.0,17.9,21.7,78,14.4,58,1011.8,1
2021-02-24,Ha_Noi,26.1,18.5,21.8,80,23.2,64,1008.4,1
2021-02-25,Ha_Noi,28.6,19.8,22.9,83,21.3,70,1004.8,1
2021-02-26,Ha_Noi,26.5,20.4,23.1,85,15.3,78,1005.1,1
2021-02-27,Ha_Noi,19.1,16.2,17.7,79,19.4,100,1010.0,1
2021-02-28,Ha_Noi,20.9,16.9,18.6,92,8.0,100,1009.9,1
2021-03-01,Ha_Noi,25.5,19.9,22.0,89,23.2,99,1011.8,1
2021-03-02,Ha_Noi,19.9,16.6,18.4,62,20.9,100,1017.0,1
2021-03-03,Ha_Noi,19.6,16.2,17.7,80,9.7,100,1016.2,1
2021-03-04,Ha_Noi,21.0,15.7,18.2,86,10.0,99,1013.9,1
2021-03-05,Ha_Noi,24.6,18.0,21.0,87,12.5,97,1010.3,1
2021-03-06,Ha_Noi,29.0,21.2,23.9,84,13.9,61,1011.1,1
2021-03-07,Ha_Noi,22.1,19.1,20.8,77,20.9,95,1014.8,1
2021-03-08,Ha_Noi,26.4,19.7,22.3,84,18.3,86,1013.9,1
2021-03-09,Ha_Noi,27.0,20.6,22.9,86,23.8,81,1013.5,1
2021-03-10,Ha_Noi,26.7,20.5,23.1,84,24.3,77,1013.2,1
2021-03-11,Ha_Noi,26.0,20.6,23.1,84,18.9,80,1014.3,1
2021-03-12,Ha_Noi,27.2,19.8,22.9,85,17.1,70,1015.0,1
2021-03-13,Ha_Noi,25.6,19.8,22.4,86,14.0,70,1014.5,1
2021-03-14,Ha_Noi,26.6,18.8,22.2,83,15.3,58,1011.6,1
2021-03-15,Ha_Noi,26.2,20.2,23.2,83,20.4,83,1008.8,1
2021-03-16,Ha_Noi,27.0,21.5,23.4,88,19.4,93,1008.5,1
2021-03-17,Ha_Noi,27.1,21.8,23.8,87,19.9,96,1008.1,1
2021-03-18,Ha_Noi,27.7,21.7,24.1,85,17.5,90,1007.7,1
2021-03-19,Ha_Noi,27.9,22.6,24.8,84,20.4,97,1006.4,1
2021-03-20,Ha_Noi,27.6,23.2,24.7,87,16.8,96,1006.2,1
2021-03-21,Ha_Noi,23.4,15.8,18.8,77,33.6,99,1013.9,1
2021-03-22,Ha_Noi,19.5,15.1,16.8,55,20.0,72,1021.7,0
2021-03-23,Ha_Noi,21.8,14.2,17.5,62,12.4,32,1018.2,0
2021-03-24,Ha_Noi,23.9,14.5,19.1,79,13.3,58,1013.5,0
2021-03-25,Ha_Noi,24.2,19.0,21.0,88,10.7,86,1011.3,1
2021-03-26,Ha_Noi,26.7,20.0,22.8,90,18.2,97,1008.9,1
2021-03-27,Ha_Noi,27.4,22.5,24.2,89,20.8,95,1006.7,1
2021-03-28,Ha_Noi,27.0,22.6,24.4,90,18.0,96,1005.5,1
2021-03-29,Ha_Noi,31.4,23.1,26.0,86,16.9,60,1001.8,0
2021-03-30,Ha_Noi,32.5,23.2,27.1,83,16.2,62,999.1,0
2021-03-31,Ha_Noi,33.5,23.4,27.7,80,19.6,43,998.6,0
2021-04-01,Ha_Noi,32.7,23.0,26.9,83,17.1,27,1000.4,0
2021-04-02,Ha_Noi,31.2,23.6,26.6,86,17.1,72,1003.5,1
2021-04-03,Ha_Noi,27.0,23.3,25.2,92,16.1,99,1007.2,1
2021-04-04,Ha_Noi,28.6,22.2,24.3,88,16.8,77,1010.0,1
2021-04-05,Ha_Noi,26.9,20.0,22.7,84,12.8,71,1012.8,1
2021-04-06,Ha_Noi,26.0,21.0,23.3,86,18.8,74,1012.8,1
2021-04-07,Ha_Noi,27.5,21.8,24.3,87,13.3,73,1010.8,1
2021-04-08,Ha_Noi,27.8,20.8,24.3,89,19.5,78,1009.3,1
2021-04-09,Ha_Noi,22.0,17.8,20.1,80,18.3,100,1012.7,1
2021-04-10,Ha_Noi,23.8,18.6,20.8,87,10.5,100,1013.8,1
2021-04-11,Ha_Noi,28.2,21.5,24.4,85,18.5,87,1012.8,1
2021-04-12,Ha_Noi,28.8,22.0,25.1,87,18.5,96,1011.0,1
2021-04-13,Ha_Noi,27.5,23.5,25.3,86,16.9,99,1009.4,1
2021-04-14,Ha_Noi,28.5,23.0,25.5,86,16.8,98,1007.7,1
2021-04-15,Ha_Noi,28.0,24.1,25.5,90,20.5,96,1006.6,1
2021-04-16,Ha_Noi,28.1,23.8,25.8,86,18.7,97,1008.1,1
2021-04-17,Ha_Noi,24.1,20.9,22.2,92,18.4,99,1012.1,1
2021-04-18,Ha_Noi,25.5,20.2,22.6,87,9.5,99,1010.6,1
2021-04-19,Ha_Noi,28.9,22.5,25.3,88,17.3,60,1006.2,1
2021-04-20,Ha_Noi,30.1,24.1,26.8,87,19.4,66,1005.0,1
2021-04-21,Ha_Noi,29.8,25.1,27.1,86,20.4,71,1005.7,1
2021-04-22,Ha_Noi,30.9,25.3,27.3,86,16.6,61,1005.3,1
2021-04-23,Ha_Noi,31.8,25.2,27.6,84,19.6,55,1003.1,1
2021-04-24,Ha_Noi,32.4,25.1,28.1,85,18.3,75,1003.0,1
2021-04-25,Ha_Noi,29.9,24.4,26.4,91,17.1,94,1005.9,1
2021-04-26,Ha_Noi,24.5,20.9,23.0,92,22.4,100,1008.4,1
2021-04-27,Ha_Noi,24.8,20.4,22.5,87,10.9,100,1011.1,1
2021-04-28,Ha_Noi,25.5,21.0,22.9,88,16.7,95,1012.7,1
2021-04-29,Ha_Noi,23.9,19.7,21.4,81,14.2,94,1013.3,1
2021-04-30,Ha_Noi,27.6,18.4,23.1,82,14.5,52,1009.8,0
2021-05-01,Ha_Noi,28.6,21.2,24.7,87,12.8,86,1009.1,1
2021-05-02,Ha_Noi,29.0,23.9,26.2,91,15.9,91,1007.5,1
2021-05-03,Ha_Noi,30.6,25.5,27.5,86,21.4,66,1004.9,1
2021-05-04,Ha_Noi,32.8,25.1,28.3,82,17.1,43,1004.8,0
2021-05-05,Ha_Noi,27.0,23.2,25.5,92,15.1,96,1009.0,1
2021-05-06,Ha_Noi,30.1,22.5,26.0,83,15.0,92,1010.4,1
2021-05-07,Ha_Noi,31.5,24.6,27.3,84,18.8,52,1008.9,1
2021-05-08,Ha_Noi,31.2,24.2,27.3,84,16.5,66,1006.3,0
2021-05-09,Ha_Noi,32.8,24.7,28.1,84,17.3,63,1004.2,1
2021-05-10,Ha_Noi,34.2,25.8,29.4,82,16.9,36,1002.5,0
2021-05-11,Ha_Noi,35.0,26.5,30.1,79,17.9,49,1001.4,0
2021-05-12,Ha_Noi,34.9,27.0,30.4,78,16.8,46,1001.1,0
2021-05-13,Ha_Noi,33.0,26.5,29.1,83,17.7,58,1002.0,1
2021-05-14,Ha_Noi,32.0,27.0,29.4,81,22.7,48,1001.8,1
2021-05-15,Ha_Noi,34.4,27.5,30.4,78,19.8,54,1002.1,0
2021-05-16,Ha_Noi,35.2,27.2,30.6,79,19.7,49,1002.3,0
2021-05-17,Ha_Noi,33.2,27.5,29.9,80,21.7,45,1003.7,1
2021-05-18,Ha_Noi,34.0,27.4,29.9,81,19.6,60,1003.4,1
2021-05-19,Ha_Noi,35.7,27.5,30.8,77,19.9,72,1000.9,1
2021-05-20,Ha_Noi,36.2,27.8,31.2,75,19.2,93,1001.2,1
2021-05-21,Ha_Noi,35.5,27.4,31.0,76,21.6,76,1000.7,1
2021-05-22,Ha_Noi,36.7,28.3,31.7,72,22.2,62,999.1,1
2021-05-23,Ha_Noi,35.0,27.5,30.7,79,21.0,80,1001.3,1
2021-05-24,Ha_Noi,30.1,25.2,27.5,80,17.5,98,1006.5,1
2021-05-25,Ha_Noi,27.8,23.8,25.6,85,18.4,82,1006.5,1
2021-05-26,Ha_Noi,30.5,24.5,27.6,87,17.7,74,1004.4,1
2021-05-27,Ha_Noi,31.5,25.5,28.5,85,19.1,65,1005.3,1
2021-05-28,Ha_Noi,31.9,25.9,28.8,84,14.7,86,1005.4,1
2021-05-29,Ha_Noi,34.5,26.7,30.4,79,17.2,84,1002.7,1
2021-05-30,Ha_Noi,35.4,27.7,31.4,75,14.6,98,1000.3,1
2021-05-31,Ha_Noi,36.5,27.6,31.8,74,12.3,95,998.5,0
2021-06-01,Ha_Noi,37.3,28.5,32.9,69,18.0,88,998.6,0
2021-06-02,Ha_Noi,37.0,29.0,32.5,72,16.3,99,999.4,0
2021-06-03,Ha_Noi,38.2,29.0,33.1,70,17.8,90,999.4,1
2021-06-04,Ha_Noi,29.7,25.1,27.0,74,25.1,96,1004.5,1
2021-06-05,Ha_Noi,30.9,24.4,27.4,73,8.2,76,1003.7,1
2021-06-06,Ha_Noi,31.5,25.2,28.1,82,13.2,73,1001.7,1
2021-06-07,Ha_Noi,32.0,25.5,27.8,87,15.9,89,1002.5,1
2021-06-08,Ha_Noi,29.7,24.8,26.9,90,11.2,96,1003.4,1
2021-06-09,Ha_Noi,30.5,25.2,27.3,89,7.3,98,1002.2,1
2021-06-10,Ha_Noi,31.2,24.7,27.5,89,13.0,99,1000.8,1
2021-06-11,Ha_Noi,31.0,25.2,27.2,91,13.3,97,1001.4,1
2021-06-12,Ha_Noi,31.5,25.4,27.8,87,20.4,99,1000.5,1
2021-06-13,Ha_Noi,30.0,25.4,27.3,87,24.8,86,999.4,1
2021-06-14,Ha_Noi,32.6,25.2,28.9,80,15.3,43,998.9,1
2021-06-15,Ha_Noi,33.1,26.8,29.8,74,14.4,58,997.3,1
2021-06-16,Ha_Noi,34.5,27.6,31.2,72,16.5,80,999.0,0
2021-06-17,Ha_Noi,35.5,27.4,31.6,69,16.9,58,1000.7,0
2021-06-18,Ha_Noi,36.2,27.5,31.8,70,16.6,6,1000.8,0
2021-06-19,Ha_Noi,37.0,28.5,32.5,65,15.7,48,998.7,0
2021-06-20,Ha_Noi,37.3,29.0,33.0,63,14.0,54,996.8,0
2021-06-21,Ha_Noi,37.2,28.9,33.0,65,13.0,89,997.3,0
2021-06-22,Ha_Noi,33.7,27.7,30.7,77,15.9,99,1000.9,1
2021-06-23,Ha_Noi,33.0,26.4,29.1,83,12.4,100,1001.5,1
2021-06-24,Ha_Noi,31.8,27.0,29.2,85,10.1,97,1000.3,1
2021-06-25,Ha_Noi,32.5,26.8,28.7,87,14.4,92,1000.1,1
2021-06-26,Ha_Noi,32.8,26.5,29.8,81,13.4,90,1000.9,1
2021-06-27,Ha_Noi,35.7,27.5,31.6,69,15.8,85,999.8,0
2021-06-28,Ha_Noi,35.8,28.5,31.6,69,15.0,97,997.5,0
2021-06-29,Ha_Noi,33.8,28.3,31.0,76,9.8,100,997.6,1
2021-06-30,Ha_Noi,34.8,28.2,31.3,73,15.3,100,998.1,1
2021-07-01,Ha_Noi,34.8,28.3,31.3,68,15.9,99,998.5,0
2021-07-02,Ha_Noi,36.3,28.2,31.8,66,13.3,99,999.7,0
2021-07-03,Ha_Noi,35.7,28.5,31.7,71,9.8,98,999.9,0
2021-07-04,Ha_Noi,35.9,28.2,31.4,77,15.0,93,1000.4,1
2021-07-05,Ha_Noi,32.5,28.0,29.8,82,15.2,90,1001.9,1
2021-07-06,Ha_Noi,32.5,26.5,29.4,82,13.4,46,1001.9,1
2021-07-07,Ha_Noi,31.9,26.8,28.5,87,12.3,73,1002.1,1
2021-07-08,Ha_Noi,29.1,25.8,27.3,89,21.8,93,1003.7,1
2021-07-09,Ha_Noi,31.1,25.5,27.8,86,17.3,56,1006.0,1
2021-07-10,Ha_Noi,31.3,25.5,28.1,84,16.7,45,1006.4,1
2021-07-11,Ha_Noi,32.5,25.5,28.8,80,15.8,52,1007.0,1
2021-07-12,Ha_Noi,33.5,25.9,29.5,78,18.6,17,1005.8,0
2021-07-13,Ha_Noi,33.8,26.6,29.8,80,20.5,27,1003.6,1
2021-07-14,Ha_Noi,33.6,27.5,30.1,78,17.2,24,1003.2,1
2021-07-15,Ha_Noi,32.8,26.8,29.7,77,16.3,24,1004.8,1
2021-07-16,Ha_Noi,34.0,26.4,30.0,77,14.9,36,1005.3,1
2021-07-17,Ha_Noi,34.5,26.1,30.3,77,15.5,69,1001.7,0
2021-07-18,Ha_Noi,32.0,27.0,29.0,85,13.4,98,999.4,1
2021-07-19,Ha_Noi,32.0,26.4,28.3,88,11.3,93,999.8,1
2021-07-20,Ha_Noi,31.1,24.5,27.3,89,8.7,100,1000.4,1
2021-07-21,Ha_Noi,31.1,25.4,28.1,86,9.2,98,999.3,1
2021-07-22,Ha_Noi,30.1,26.6,28.0,90,8.2,100,997.7,1
2021-07-23,Ha_Noi,27.4,25.8,26.6,95,20.7,98,996.1,1
2021-07-24,Ha_Noi,31.5,24.9,28.3,87,15.3,79,996.4,1
2021-07-25,Ha_Noi,32.6,26.0,29.2,87,12.4,79,997.6,1
2021-07-26,Ha_Noi,33.1,26.5,29.0,85,11.5,65,997.2,1
2021-07-27,Ha_Noi,33.9,26.3,29.9,82,10.8,72,995.5,1
2021-07-28,Ha_Noi,33.0,27.6,29.7,86,11.2,90,995.5,1
2021-07-29,Ha_Noi,32.2,27.0,29.0,89,8.4,99,997.0,1
2021-07-30,Ha_Noi,33.2,26.6,29.9,85,13.9,93,997.5,1
2021-07-31,Ha_Noi,34.4,27.4,30.9,81,15.5,95,996.4,1
2021-08-01,Ha_Noi,27.2,26.0,26.6,94,11.8,99,996.9,1
2021-08-02,Ha_Noi,33.1,25.2,29.2,85,10.3,83,996.5,1
2021-08-03,Ha_Noi,33.9,26.8,29.9,84,12.1,90,997.5,1
2021-08-04,Ha_Noi,35.6,27.2,31.2,79,10.1,69,997.5,1
2021-08-05,Ha_Noi,36.0,27.9,31.9,76,13.9,79,996.1,0
2021-08-06,Ha_Noi,36.2,28.8,32.2,72,12.2,98,996.7,0
2021-08-07,Ha_Noi,36.4,28.0,32.4,70,11.4,99,997.9,0
2021-08-08,Ha_Noi,34.2,28.4,31.2,79,7.9,98,999.1,0
2021-08-09,Ha_Noi,33.2,28.2,30.4,84,11.5,98,999.5,1
2021-08-10,Ha_Noi,31.0,26.0,27.9,93,12.1,100,999.8,1
2021-08-11,Ha_Noi,31.1,26.1,27.7,93,15.1,99,1002.2,1
2021-08-12,Ha_Noi,33.2,25.5,28.7,87,12.6,97,1003.3,1
2021-08-13,Ha_Noi,32.9,27.2,30.0,82,13.4,88,999.7,1
2021-08-14,Ha_Noi,32.2,27.0,29.4,86,8.5,100,999.0,1
2021-08-15,Ha_Noi,30.6,25.6,27.3,91,9.6,98,1003.1,1
2021-08-16,Ha_Noi,31.9,25.0,28.6,85,11.0,90,1006.6,1
2021-08-17,Ha_Noi,33.0,26.0,29.3,83,11.6,54,1005.8,1
2021-08-18,Ha_Noi,32.5,26.8,29.5,85,16.0,75,1003.8,1
2021-08-19,Ha_Noi,31.2,26.0,28.4,86,13.4,80,1004.1,1
2021-08-20,Ha_Noi,31.9,26.1,28.8,86,13.5,57,1005.3,1
2021-08-21,Ha_Noi,33.2,27.2,30.0,84,17.1,75,1004.2,1
2021-08-22,Ha_Noi,34.5,27.7,30.8,80,16.6,47,1001.7,0
2021-08-23,Ha_Noi,34.8,28.4,30.6,80,15.5,89,1000.6,1
2021-08-24,Ha_Noi,32.7,27.0,29.2,88,14.0,99,1001.7,1
2021-08-25,Ha_Noi,31.5,25.9,28.7,85,15.2,79,1003.2,1
2021-08-26,Ha_Noi,30.6,25.9,27.6,89,14.7,73,1005.8,1
2021-08-27,Ha_Noi,30.1,24.4,26.8,88,9.5,87,1007.5,1
2021-08-28,Ha_Noi,29.5,24.6,26.3,89,12.8,80,1007.4,1
2021-08-29,Ha_Noi,30.9,24.3,27.0,87,13.3,43,1007.2,1
2021-08-30,Ha_Noi,31.4,25.0,27.6,85,11.7,87,1007.6,1
2021-08-31,Ha_Noi,31.4,25.1,27.9,86,11.8,49,1007.4,1
2021-09-01,Ha_Noi,31.5,25.4,28.1,85,11.7,62,1006.4,1
2021-09-02,Ha_Noi,30.0,25.0,27.0,88,8.2,91,1005.4,1
2021-09-03,Ha_Noi,31.0,24.8,27.7,87,12.5,61,1003.3,1
2021-09-04,Ha_Noi,31.0,25.0,27.7,88,12.4,59,1003.4,1
2021-09-05,Ha_Noi,30.0,24.4,26.8,90,14.2,73,1006.1,1
2021-09-06,Ha_Noi,31.2,25.1,27.9,87,8.3,70,1008.0,1
2021-09-07,Ha_Noi,29.9,25.8,27.4,88,15.8,80,1007.6,1
2021-09-08,Ha_Noi,29.2,24.6,26.5,88,18.4,90,1006.3,1
2021-09-09,Ha_Noi,30.2,24.2,26.7,89,11.1,64,1007.5,1
2021-09-10,Ha_Noi,32.8,24.3,28.4,82,11.5,54,1006.2,0
2021-09-11,Ha_Noi,33.3,26.1,29.6,79,8.2,52,1003.2,0
2021-09-12,Ha_Noi,34.3,26.7,30.5,79,9.7,71,1000.5,1
2021-09-13,Ha_Noi,31.5,26.5,28.8,88,12.4,78,1003.5,1
2021-09-14,Ha_Noi,29.0,25.2,26.7,91,10.1,99,1007.6,1
2021-09-15,Ha_Noi,29.8,25.0,26.7,90,8.9,95,1009.1,1
2021-09-16,Ha_Noi,29.8,25.2,26.9,88,13.8,87,1007.8,1
2021-09-17,Ha_Noi,31.5,25.4,27.8,87,13.9,86,1006.1,1
2021-09-18,Ha_Noi,31.4,25.9,28.4,86,16.0,56,1006.7,1
2021-09-19,Ha_Noi,32.5,25.5,28.7,82,12.7,72,1006.9,0
2021-09-20,Ha_Noi,31.1,25.5,27.8,88,10.5,65,1007.4,1
2021-09-21,Ha_Noi,31.0,25.1,27.8,86,11.2,46,1006.9,1
2021-09-22,Ha_Noi,27.8,24.9,26.2,90,11.2,69,1007.0,1
2021-09-23,Ha_Noi,29.4,24.8,26.8,90,11.3,77,1008.7,1
2021-09-24,Ha_Noi,28.6,24.7,26.0,92,15.1,88,1009.1,1
2021-09-25,Ha_Noi,29.0,24.0,25.8,92,12.9,92,1008.9,1
2021-09-26,Ha_Noi,29.9,24.0,26.1,91,13.0,78,1009.3,1
2021-09-27,Ha_Noi,29.5,24.2,26.2,90,6.4,85,1008.9,1
2021-09-28,Ha_Noi,31.7,24.1,27.7,83,12.4,31,1007.4,0
2021-09-29,Ha_Noi,32.1,24.5,28.3,83,12.5,25,1006.1,1
2021-09-30,Ha_Noi,32.4,25.4,28.7,82,12.0,16,1006.1,1
2021-10-01,Ha_Noi,31.8,25.6,28.3,85,12.7,48,1006.3,1
2021-10-02,Ha_Noi,31.1,25.3,27.8,83,13.0,64,1007.2,1
2021-10-03,Ha_Noi,30.6,24.2,27.3,82,11.1,45,1007.8,0
2021-10-04,Ha_Noi,30.8,24.4,27.2,87,13.2,30,1008.7,1
2021-10-05,Ha_Noi,31.2,24.8,27.1,87,12.6,59,1008.7,1
2021-10-06,Ha_Noi,31.8,24.4,27.5,85,6.9,51,1005.8,1
2021-10-07,Ha_Noi,32.3,25.5,28.6,78,14.5,63,1003.0,1
2021-10-08,Ha_Noi,32.7,26.2,28.8,63,21.6,71,1002.1,0
2021-10-09,Ha_Noi,27.9,23.2,25.6,78,17.7,100,1002.1,1
2021-10-10,Ha_Noi,24.4,23.1,23.7,91,25.0,100,1000.8,1
2021-10-11,Ha_Noi,23.5,22.1,22.7,87,25.1,98,1005.9,1
2021-10-12,Ha_Noi,28.4,21.6,24.4,63,25.8,57,1007.1,0
2021-10-13,Ha_Noi,26.2,22.1,23.4,73,25.8,100,1003.7,1
2021-10-14,Ha_Noi,22.5,20.9,21.4,85,29.1,100,1003.9,1
2021-10-15,Ha_Noi,23.8,21.0,21.6,89,21.6,100,1008.7,1
2021-10-16,Ha_Noi,23.4,19.9,21.3,77,28.1,100,1014.4,1
2021-10-17,Ha_Noi,23.6,19.5,21.3,64,25.2,94,1017.4,1
2021-10-18,Ha_Noi,20.7,17.9,19.2,86,15.9,100,1016.2,1
2021-10-19,Ha_Noi,25.8,19.8,21.7,90,10.7,95,1014.8,1
2021-10-20,Ha_Noi,30.7,20.6,25.6,85,18.0,69,1011.2,0
2021-10-21,Ha_Noi,24.7,20.2,22.2,78,31.4,98,1013.2,1
2021-10-22,Ha_Noi,20.7,18.9,19.8,60,17.2,100,1018.5,1
2021-10-23,Ha_Noi,23.3,17.9,19.8,64,16.3,73,1019.1,0
2021-10-24,Ha_Noi,24.3,17.0,20.3,70,15.2,32,1018.1,0
2021-10-25,Ha_Noi,25.9,17.5,21.3,74,13.1,8,1015.0,0
2021-10-26,Ha_Noi,26.5,17.1,22.1,78,7.6,23,1013.5,0
2021-10-27,Ha_Noi,27.8,19.2,23.4,73,14.0,55,1014.3,0
2021-10-28,Ha_Noi,23.4,20.8,22.3,81,12.7,100,1014.9,1
2021-10-29,Ha_Noi,22.6,20.8,21.6,93,15.1,100,1015.3,1
2021-10-30,Ha_Noi,21.0,19.6,20.3,89,15.9,100,1016.3,1
2021-10-31,Ha_Noi,23.4,19.6,21.1,89,11.8,100,1015.1,1
2021-11-01,Ha_Noi,24.9,20.3,22.1,88,13.0,100,1014.9,1
2021-11-02,Ha_Noi,25.0,20.7,22.0,88,12.8,100,1015.0,1
2021-11-03,Ha_Noi,27.4,20.3,23.3,86,10.0,70,1013.1,1
2021-11-04,Ha_Noi,29.5,21.5,25.1,84,15.5,54,1010.5,1
2021-11-05,Ha_Noi,30.2,23.3,26.1,83,18.8,51,1007.7,0
2021-11-06,Ha_Noi,30.5,23.2,26.1,84,16.5,54,1005.6,1
2021-11-07,Ha_Noi,29.9,23.3,25.4,88,29.1,78,1009.1,1
2021-11-08,Ha_Noi,22.2,15.5,17.9,64,32.8,100,1018.5,1
2021-11-09,Ha_Noi,21.5,14.4,18.1,57,12.1,13,1018.6,0
2021-11-10,Ha_Noi,21.8,14.3,18.6,59,15.0,22,1018.1,0
2021-11-11,Ha_Noi,23.4,14.9,19.2,67,9.6,72,1015.3,0
2021-11-12,Ha_Noi,24.0,17.2,20.8,64,17.3,93,1017.1,0
2021-11-13,Ha_Noi,23.6,17.5,20.2,63,15.5,81,1017.2,0
2021-11-14,Ha_Noi,24.0,16.3,19.9,68,12.4,61,1015.7,0
2021-11-15,Ha_Noi,25.2,16.3,20.9,77,10.8,85,1013.5,0
2021-11-16,Ha_Noi,22.4,18.5,20.7,88,6.7,90,1013.4,1
2021-11-17,Ha_Noi,23.2,19.6,21.1,78,20.5,100,1015.1,1
2021-11-18,Ha_Noi,22.5,17.5,19.7,68,13.8,79,1013.6,0
2021-11-19,Ha_Noi,24.3,16.0,20.7,82,15.3,81,1008.6,1
2021-11-20,Ha_Noi,28.5,20.9,23.6,85,17.9,74,1007.1,1
2021-11-21,Ha_Noi,29.0,21.9,24.8,86,18.7,68,1009.7,1
2021-11-22,Ha_Noi,21.6,16.9,19.2,67,24.9,93,1016.5,1
2021-11-23,Ha_Noi,18.6,15.2,16.9,58,17.4,89,1020.0,0
2021-11-24,Ha_Noi,20.0,15.6,17.4,60,15.0,84,1019.6,1
2021-11-25,Ha_Noi,22.8,13.6,17.8,78,11.3,38,1017.3,1
2021-11-26,Ha_Noi,24.2,14.9,19.4,73,11.2,34,1017.0,0
2021-11-27,Ha_Noi,24.6,17.1,20.4,63,12.0,31,1018.0,0
2021-11-28,Ha_Noi,24.4,15.6,19.3,69,11.2,27,1017.5,0
